innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,GC Smith,135,15.5
1,Rajasthan Royals,2,YK Pathan,153,17.2
1,Rajasthan Royals,3,NV Ojha,164,17.6
1,Rajasthan Royals,4,RA Jadeja,203,20.2
2,Kings XI Punjab,1,S Sohal,0,1.1
2,Kings XI Punjab,2,K Goel,2,1.6
2,Kings XI Punjab,3,SM Katich,25,5.6
2,Kings XI Punjab,4,KC Sangakkara,29,6.6
2,Kings XI Punjab,5,DPMD Jayawardene,39,8.4
2,Kings XI Punjab,6,IK Pathan,87,14.3
2,Kings XI Punjab,7,PP Chawla,104,16.4
2,Kings XI Punjab,8,Yuvraj Singh,127,19.1
