match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2011-04-09,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",21,14,1,2,150.0,not out,4
7,2011-04-12,Delhi Daredevils,Sawai Mansingh Stadium,18,10,1,1,180.0,not out,6
12,2011-04-15,Kolkata Knight Riders,Sawai Mansingh Stadium,35,25,2,2,140.0,not out,5
17,2011-04-17,Kolkata Knight Riders,Eden Gardens,6,9,0,0,66.67,st MS Bisla b YK Pathan,6
23,2011-04-21,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",0,5,0,0,0.0,lbw b PP Chawla,5
28,2011-04-24,Kochi Tuskers Kerala,Sawai Mansingh Stadium,2,1,0,0,200.0,not out,4
34,2011-04-29,Mumbai Indians,Sawai Mansingh Stadium,13,18,1,0,72.22,not out,4
38,2011-05-01,Pune Warriors,Sawai Mansingh Stadium,47,35,4,2,134.29,not out,5
43,2011-05-04,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",20,14,2,0,142.86,c MEK Hussey b JA Morkel,5
52,2011-05-09,Chennai Super Kings,Sawai Mansingh Stadium,6,8,0,0,75.0,c WP Saha b JA Morkel,4
55,2011-05-11,Royal Challengers Bangalore,Sawai Mansingh Stadium,13,13,0,0,100.0,c M Kaif b CK Langeveldt,5
