match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
2,Rajasthan Royals,A Kumble,3.1,2,5,5,1.58,13
2,Rajasthan Royals,DW Steyn,2.0,0,6,0,3.0,9
2,Rajasthan Royals,JD Ryder,4.0,0,14,2,3.5,14
2,Rajasthan Royals,P Kumar,3.0,0,7,2,2.33,15
2,Rajasthan Royals,R Vinay Kumar,3.0,0,25,0,8.33,8
5,Chennai Super Kings,A Kumble,4.0,0,26,0,6.5,7
5,Chennai Super Kings,DW Steyn,4.0,0,35,1,8.75,9
5,Chennai Super Kings,JH Kallis,2.0,0,28,0,14.0,0
5,Chennai Super Kings,KP Pietersen,3.0,0,14,1,4.67,7
5,Chennai Super Kings,LRPL Taylor,1.0,0,13,0,13.0,0
5,Chennai Super Kings,P Kumar,4.0,0,37,2,9.25,7
5,Chennai Super Kings,R Vinay Kumar,1.0,0,12,0,12.0,1
5,Chennai Super Kings,V Kohli,1.0,0,9,0,9.0,3
8,Deccan Chargers,A Kumble,4.0,0,39,0,9.75,6
8,Deccan Chargers,DW Steyn,3.0,0,21,1,7.0,9
8,Deccan Chargers,JD Ryder,3.0,0,29,1,9.67,8
8,Deccan Chargers,JH Kallis,2.0,0,19,0,9.5,2
8,Deccan Chargers,KP Pietersen,4.0,0,31,2,7.75,6
8,Deccan Chargers,P Kumar,4.0,0,37,1,9.25,8
11,Kings XI Punjab,A Kumble,4.0,0,19,1,4.75,7
11,Kings XI Punjab,JD Ryder,2.0,0,23,0,11.5,2
11,Kings XI Punjab,JH Kallis,4.0,0,51,1,12.75,3
11,Kings XI Punjab,KP Pietersen,2.0,0,16,0,8.0,3
11,Kings XI Punjab,P Kumar,4.0,0,36,0,9.0,5
11,Kings XI Punjab,Pankaj Singh,2.0,0,20,0,10.0,2
11,Kings XI Punjab,R Vinay Kumar,1.0,0,4,0,4.0,1
14,Delhi Daredevils,A Kumble,4.0,0,22,0,5.5,7
14,Delhi Daredevils,B Akhil,1.0,0,8,1,8.0,2
14,Delhi Daredevils,JH Kallis,3.0,0,37,0,12.33,6
14,Delhi Daredevils,KP Appanna,4.0,0,24,1,6.0,8
14,Delhi Daredevils,Pankaj Singh,4.0,0,31,2,7.75,7
14,Delhi Daredevils,R Vinay Kumar,3.2,0,28,0,8.4,5
19,Kolkata Knight Riders,A Kumble,4.0,0,16,2,4.0,12
19,Kolkata Knight Riders,KP Appanna,3.0,0,30,1,10.0,3
19,Kolkata Knight Riders,KP Pietersen,4.0,0,24,1,6.0,10
19,Kolkata Knight Riders,P Kumar,4.0,0,25,1,6.25,10
19,Kolkata Knight Riders,Pankaj Singh,1.0,0,14,0,14.0,3
19,Kolkata Knight Riders,RE van der Merwe,4.0,0,28,1,7.0,5
24,Kings XI Punjab,A Kumble,4.0,0,25,2,6.25,12
24,Kings XI Punjab,JD Ryder,4.0,0,24,0,6.0,12
24,Kings XI Punjab,JH Kallis,3.0,0,19,0,6.33,8
24,Kings XI Punjab,KP Appanna,2.0,0,10,0,5.0,4
24,Kings XI Punjab,P Kumar,4.0,0,27,2,6.75,13
24,Kings XI Punjab,RE van der Merwe,3.0,0,22,2,7.33,7
28,Mumbai Indians,A Kumble,2.0,0,18,0,9.0,3
28,Mumbai Indians,D du Preez,4.0,1,32,3,8.0,12
28,Mumbai Indians,JH Kallis,4.0,0,23,0,5.75,11
28,Mumbai Indians,P Kumar,3.0,1,15,0,5.0,10
28,Mumbai Indians,R Vinay Kumar,4.0,0,32,0,8.0,6
28,Mumbai Indians,RE van der Merwe,3.0,0,27,1,9.0,5
33,Rajasthan Royals,A Kumble,2.0,0,12,0,6.0,6
33,Rajasthan Royals,D du Preez,3.0,0,24,1,8.0,6
33,Rajasthan Royals,JH Kallis,4.0,0,20,1,5.0,12
33,Rajasthan Royals,P Kumar,4.0,0,31,0,7.75,13
33,Rajasthan Royals,R Vinay Kumar,1.0,0,9,0,9.0,3
33,Rajasthan Royals,RE van der Merwe,1.0,0,11,0,11.0,1
38,Mumbai Indians,A Kumble,4.0,0,32,0,8.0,5
38,Mumbai Indians,A Mithun,4.0,0,42,0,10.5,7
38,Mumbai Indians,JH Kallis,3.0,0,23,0,7.67,10
38,Mumbai Indians,KP Appanna,2.0,0,13,0,6.5,2
38,Mumbai Indians,R Vinay Kumar,4.0,0,30,1,7.5,9
38,Mumbai Indians,RE van der Merwe,3.0,0,17,1,5.67,7
41,Kolkata Knight Riders,A Kumble,4.0,0,28,1,7.0,10
41,Kolkata Knight Riders,B Akhil,3.0,0,32,1,10.67,3
41,Kolkata Knight Riders,JD Ryder,4.0,0,25,0,6.25,4
41,Kolkata Knight Riders,JH Kallis,4.0,0,40,0,10.0,11
41,Kolkata Knight Riders,KP Appanna,1.0,0,10,0,10.0,1
41,Kolkata Knight Riders,R Vinay Kumar,4.0,0,33,2,8.25,11
44,Chennai Super Kings,A Kumble,4.0,0,12,2,3.0,14
44,Chennai Super Kings,B Akhil,1.0,0,2,0,2.0,4
44,Chennai Super Kings,JH Kallis,4.0,1,18,2,4.5,12
44,Chennai Super Kings,P Kumar,3.4,0,35,1,9.55,7
44,Chennai Super Kings,R Vinay Kumar,3.0,0,30,2,10.0,5
44,Chennai Super Kings,RE van der Merwe,4.0,0,29,1,7.25,6
52,Delhi Daredevils,A Kumble,4.0,0,24,2,6.0,7
52,Delhi Daredevils,B Akhil,2.0,0,20,0,10.0,2
52,Delhi Daredevils,JH Kallis,4.0,0,17,1,4.25,11
52,Delhi Daredevils,P Kumar,4.0,0,30,3,7.5,9
52,Delhi Daredevils,RE van der Merwe,4.0,0,31,1,7.75,3
52,Delhi Daredevils,V Kohli,2.0,0,12,0,6.0,4
56,Deccan Chargers,A Kumble,4.0,0,23,2,5.75,12
56,Deccan Chargers,B Akhil,4.0,0,18,2,4.5,8
56,Deccan Chargers,JH Kallis,1.0,0,8,0,8.0,2
56,Deccan Chargers,P Kumar,4.0,0,45,0,11.25,6
56,Deccan Chargers,RE van der Merwe,4.0,0,32,1,8.0,6
56,Deccan Chargers,V Kohli,3.0,0,25,0,8.33,3
58,Chennai Super Kings,A Kumble,4.0,0,30,0,7.5,5
58,Chennai Super Kings,JH Kallis,4.0,0,26,1,6.5,11
58,Chennai Super Kings,P Kumar,4.0,0,26,1,6.5,10
58,Chennai Super Kings,R Vinay Kumar,4.0,0,38,2,9.5,9
58,Chennai Super Kings,RE van der Merwe,4.0,0,23,1,5.75,5
59,Deccan Chargers,A Kumble,4.0,0,16,4,4.0,12
59,Deccan Chargers,JH Kallis,4.0,0,24,0,6.0,12
59,Deccan Chargers,P Kumar,4.0,0,43,0,10.75,8
59,Deccan Chargers,R Vinay Kumar,4.0,0,30,2,7.5,7
59,Deccan Chargers,RE van der Merwe,4.0,0,28,0,7.0,8
