match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2009-04-18,Chennai Super Kings,Newlands,9,7,1,0,128.57,c & b MS Gony,4
12,2009-04-25,Deccan Chargers,Kingsmead,47,40,4,2,117.5,c DR Smith b PP Ojha,3
17,2009-04-27,Kolkata Knight Riders,St George's Park,18,14,1,0,128.57,not out,4
20,2009-04-29,Kings XI Punjab,Kingsmead,59,63,4,0,93.65,c T Kohli b YA Abdulla,4
23,2009-05-01,Kolkata Knight Riders,Buffalo Park,52,37,1,4,140.54,not out,5
28,2009-05-03,Royal Challengers Bangalore,New Wanderers Stadium,1,6,0,0,16.67,c MV Boucher b D du Preez,4
32,2009-05-06,Deccan Chargers,SuperSport Park,52,48,7,0,108.33,c AC Gilchrist b RG Sharma,4
35,2009-05-08,Delhi Daredevils,Buffalo Park,0,4,0,0,0.0,c KD Karthik b DP Nannes,2
38,2009-05-10,Royal Challengers Bangalore,St George's Park,59,41,2,3,143.9,not out,4
45,2009-05-14,Rajasthan Royals,Kingsmead,4,5,0,0,80.0,b SK Trivedi,6
47,2009-05-16,Chennai Super Kings,St George's Park,62,54,4,2,114.81,run out (JA Morkel),3
55,2009-05-21,Delhi Daredevils,SuperSport Park,9,6,2,0,150.0,c KD Karthik b DP Nannes,3
