match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2011-04-09,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4.0,0,15,3,3.75,13,0,0
7,2011-04-12,Delhi Daredevils,Sawai Mansingh Stadium,4.0,0,36,1,9.0,7,2,0
12,2011-04-15,Kolkata Knight Riders,Sawai Mansingh Stadium,4.0,0,34,0,8.5,6,0,1
17,2011-04-17,Kolkata Knight Riders,Eden Gardens,1.0,0,8,0,8.0,1,0,0
23,2011-04-21,Kings XI Punjab,"Punjab Cricket Association Stadium, Mohali",4.0,0,59,0,14.75,8,2,2
28,2011-04-24,Kochi Tuskers Kerala,Sawai Mansingh Stadium,4.0,0,19,3,4.75,11,0,0
34,2011-04-29,Mumbai Indians,Sawai Mansingh Stadium,2.0,0,13,0,6.5,2,0,0
38,2011-05-01,Pune Warriors,Sawai Mansingh Stadium,4.0,0,28,2,7.0,7,0,0
43,2011-05-04,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",3.4,0,37,1,10.09,3,3,0
52,2011-05-09,Chennai Super Kings,Sawai Mansingh Stadium,2.0,0,33,0,16.5,1,0,0
55,2011-05-11,Royal Challengers Bangalore,Sawai Mansingh Stadium,2.0,0,12,0,6.0,6,0,0
66,2011-05-20,Mumbai Indians,Wankhede Stadium,1.0,0,9,0,9.0,1,0,0
