match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
11,2012-04-10,Chennai Super Kings,Feroz Shah Kotla,20,21,1,0,95.24,not out,4
19,2012-04-16,Mumbai Indians,Wankhede Stadium,17,20,1,0,85.0,not out,4
23,2012-04-19,Deccan Chargers,Feroz Shah Kotla,6,5,1,0,120.0,c KC Sangakkara b DT Christian,4
27,2012-04-21,Pune Warriors,Feroz Shah Kotla,7,7,1,0,100.0,c SPD Smith b AC Thomas,1
31,2012-04-24,Pune Warriors,Subrata Roy Sahara Stadium,18,14,3,0,128.57,"run out (LJ Wright, RV Uthappa)",1
36,2012-04-27,Mumbai Indians,Feroz Shah Kotla,55,42,8,0,130.95,c RG Sharma b RJ Peterson,1
39,2012-04-29,Rajasthan Royals,Feroz Shah Kotla,6,5,1,0,120.0,c GB Hogg b Pankaj Singh,1
43,2012-05-01,Rajasthan Royals,Sawai Mansingh Stadium,0,3,0,0,0.0,lbw b AA Chavan,1
51,2012-05-07,Kolkata Knight Riders,Feroz Shah Kotla,30,27,3,1,111.11,run out (G Gambhir),3
59,2012-05-12,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",8,10,1,0,80.0,c MEK Hussey b JA Morkel,4
64,2012-05-15,Kings XI Punjab,Feroz Shah Kotla,56,49,8,0,114.29,not out,4
67,2012-05-17,Royal Challengers Bangalore,Feroz Shah Kotla,9,14,0,0,64.29,c AB de Villiers b P Parameswaran,4
69,2012-05-19,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,8,10,1,0,80.0,c DJ Hussey b Azhar Mahmood,5
73,2012-05-22,Kolkata Knight Riders,Subrata Roy Sahara Stadium,40,33,6,0,121.21,st BB McCullum b Iqbal Abdulla,4
75,2012-05-25,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",55,38,4,2,144.74,b R Ashwin,1
