match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2012-04-05,Kolkata Knight Riders,Eden Gardens,20,13,1,1,153.85,c Iqbal Abdulla b R Bhatia,2
5,2012-04-07,Royal Challengers Bangalore,M Chinnaswamy Stadium,0,1,0,0,0.0,c CA Pujara b Z Khan,2
11,2012-04-10,Chennai Super Kings,Feroz Shah Kotla,33,21,4,1,157.14,c M Vijay b R Ashwin,2
19,2012-04-16,Mumbai Indians,Wankhede Stadium,32,36,2,1,88.89,c RE Levi b PP Ojha,2
23,2012-04-19,Deccan Chargers,Feroz Shah Kotla,7,5,1,0,140.0,c DT Christian b DW Steyn,2
27,2012-04-21,Pune Warriors,Feroz Shah Kotla,57,32,5,4,178.12,c & b M Kartik,2
31,2012-04-24,Pune Warriors,Subrata Roy Sahara Stadium,87,48,10,3,181.25,not out,2
36,2012-04-27,Mumbai Indians,Feroz Shah Kotla,73,39,8,4,187.18,c RP Singh b RJ Peterson,2
39,2012-04-29,Rajasthan Royals,Feroz Shah Kotla,63,39,8,2,161.54,c AL Menaria b GB Hogg,2
43,2012-05-01,Rajasthan Royals,Sawai Mansingh Stadium,73,38,12,1,192.11,c R Dravid b GB Hogg,2
51,2012-05-07,Kolkata Knight Riders,Feroz Shah Kotla,23,9,3,1,255.56,lbw b JH Kallis,2
55,2012-05-10,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",4,2,1,0,200.0,c CL White b S Dhawan,1
59,2012-05-12,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4,2,1,0,200.0,b BW Hilfenhaus,2
64,2012-05-15,Kings XI Punjab,Feroz Shah Kotla,8,9,0,1,88.89,b P Awana,2
73,2012-05-22,Kolkata Knight Riders,Subrata Roy Sahara Stadium,10,7,1,0,142.86,c BB McCullum b L Balaji,2
75,2012-05-25,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",1,6,0,0,16.67,c MEK Hussey b JA Morkel,3
