match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2017-04-06,Mumbai Indians,Maharashtra Cricket Association Stadium,4.0,0,28,3,7.0,8,0,0
4,2017-04-08,Kings XI Punjab,Holkar Cricket Stadium,4.0,0,29,2,7.25,8,0,0
9,2017-04-11,Delhi Daredevils,Maharashtra Cricket Association Stadium,4.0,0,24,1,6.0,7,1,0
13,2017-04-14,Gujarat Lions,Saurashtra Cricket Association Stadium,4.0,0,53,1,13.25,6,0,0
17,2017-04-16,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,27,1,6.75,6,1,0
24,2017-04-22,Sunrisers Hyderabad,Maharashtra Cricket Association Stadium,3.0,0,23,1,7.67,5,0,1
28,2017-04-24,Mumbai Indians,Wankhede Stadium,4.0,0,32,1,8.0,12,0,0
30,2017-04-26,Kolkata Knight Riders,Maharashtra Cricket Association Stadium,4.0,0,48,0,12.0,4,0,0
34,2017-04-29,Royal Challengers Bangalore,Maharashtra Cricket Association Stadium,4.0,0,18,3,4.5,12,0,0
39,2017-05-01,Gujarat Lions,Maharashtra Cricket Association Stadium,4.0,0,27,3,6.75,9,0,0
41,2017-05-03,Kolkata Knight Riders,Eden Gardens,4.0,0,36,1,9.0,6,0,0
44,2017-05-06,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",4.0,0,24,1,6.0,11,1,0
