match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2024-03-23,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",4.0,0,25,0,6.25,4,0,0
9,2024-03-28,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",4.0,0,21,1,5.25,6,0,0
13,2024-03-31,Chennai Super Kings,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",3.0,0,20,1,6.67,5,0,0
16,2024-04-03,Kolkata Knight Riders,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",1.0,0,18,0,18.0,0,0,0
20,2024-04-07,Mumbai Indians,"Wankhede Stadium, Mumbai",4.0,0,35,2,8.75,8,0,0
26,2024-04-12,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,26,0,6.5,6,0,0
32,2024-04-17,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",4.0,0,17,1,4.25,13,1,0
35,2024-04-20,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",4.0,0,29,1,7.25,4,0,0
40,2024-04-24,Gujarat Titans,"Arun Jaitley Stadium, Delhi",3.0,0,28,1,9.33,4,0,0
43,2024-04-27,Mumbai Indians,"Arun Jaitley Stadium, Delhi",2.0,0,24,0,12.0,1,0,0
47,2024-04-29,Kolkata Knight Riders,"Eden Gardens, Kolkata",4.0,0,25,2,6.25,10,0,0
56,2024-05-07,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",3.0,0,25,1,8.33,9,0,0
62,2024-05-12,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",3.0,0,24,0,8.0,5,0,0
64,2024-05-14,Lucknow Super Giants,"Arun Jaitley Stadium, Delhi",1.0,0,20,1,20.0,2,0,0
