match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
2,2024-03-23,Punjab Kings,"Maharaja Yadavindra Singh International Cricket Stadium, Mullanpur",21,13,2,1,161.54,"run out (Tanay Thyagarajan, JM Sharma)",7
9,2024-03-28,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",15,13,1,0,115.38,not out,7
13,2024-03-31,Chennai Super Kings,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",7,8,0,0,87.5,not out,6
16,2024-04-03,Kolkata Knight Riders,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",0,1,0,0,0.0,c MK Pandey b CV Varun,7
20,2024-04-07,Mumbai Indians,"Wankhede Stadium, Mumbai",8,7,1,0,114.29,"run out (Ishan Kishan, Mohammad Nabi)",6
35,2024-04-20,Sunrisers Hyderabad,"Arun Jaitley Stadium, Delhi",6,8,0,0,75.0,c PJ Cummins b T Natarajan,8
40,2024-04-24,Gujarat Titans,"Arun Jaitley Stadium, Delhi",66,43,5,4,153.49,c R Sai Kishore b Noor Ahmad,3
43,2024-04-27,Mumbai Indians,"Arun Jaitley Stadium, Delhi",11,6,0,1,183.33,not out,6
47,2024-04-29,Kolkata Knight Riders,"Eden Gardens, Kolkata",15,21,2,0,71.43,b SP Narine,6
56,2024-05-07,Rajasthan Royals,"Arun Jaitley Stadium, Delhi",15,10,1,1,150.0,c R Parag b R Ashwin,4
62,2024-05-12,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",57,39,5,3,146.15,c F du Plessis b Yash Dayal,6
64,2024-05-14,Lucknow Super Giants,"Arun Jaitley Stadium, Delhi",14,10,2,0,140.0,not out,6
