innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,10,6,Sunrisers Hyderabad,R Tewatia,Mohammad Nabi,KN Ananthapadmanabhan,,struck down,True
1,15,2,Sunrisers Hyderabad,CH Morris,Rashid Khan,C Shamshuddin,,struck down,False
2,3,5,Delhi Capitals,DA Warner,S Lamichhane,C Shamshuddin,,struck down,False
2,7,5,Sunrisers Hyderabad,JM Bairstow,R Tewatia,C Shamshuddin,,struck down,False
