innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Capitals,1,PP Shaw,11,11,S Dhawan,3,3,14,14
1,Delhi Capitals,2,SS Iyer,12,11,S Dhawan,9,11,22,22
1,Delhi Capitals,3,SS Iyer,11,12,RR Pant,5,7,16,19
1,Delhi Capitals,4,R Tewatia,5,7,SS Iyer,3,3,9,10
1,Delhi Capitals,5,CA Ingram,5,8,SS Iyer,8,8,14,16
1,Delhi Capitals,6,CH Morris,8,9,SS Iyer,9,7,18,16
1,Delhi Capitals,7,AR Patel,4,7,CH Morris,9,6,14,13
1,Delhi Capitals,8,AR Patel,5,2,K Rabada,3,4,8,6
1,Delhi Capitals,9,AR Patel,14,4,I Sharma,0,0,14,4
2,Sunrisers Hyderabad,1,DA Warner,7,13,JM Bairstow,48,28,64,41
2,Sunrisers Hyderabad,2,V Shankar,1,2,DA Warner,3,5,4,7
2,Sunrisers Hyderabad,3,V Shankar,15,17,MK Pandey,10,13,27,30
2,Sunrisers Hyderabad,4,DJ Hooda,6,7,V Shankar,0,2,6,9
2,Sunrisers Hyderabad,5,YK Pathan,6,5,DJ Hooda,4,4,10,9
2,Sunrisers Hyderabad,6,Mohammad Nabi,17,9,YK Pathan,3,6,20,15
