innings,team,wicket_number,player_out,score,over
1,Delhi Capitals,1,PP Shaw,14,3.2
1,Delhi Capitals,2,S Dhawan,36,6.6
1,Delhi Capitals,3,RR Pant,52,10.1
1,Delhi Capitals,4,R Tewatia,61,11.5
1,Delhi Capitals,5,CA Ingram,75,14.3
1,Delhi Capitals,6,SS Iyer,93,17.1
1,Delhi Capitals,7,CH Morris,107,19.2
1,Delhi Capitals,8,K Rabada,115,20.2
2,Sunrisers Hyderabad,1,JM Bairstow,64,7.5
2,Sunrisers Hyderabad,2,DA Warner,68,8.6
2,Sunrisers Hyderabad,3,MK Pandey,95,13.6
2,Sunrisers Hyderabad,4,V Shankar,101,15.3
2,Sunrisers Hyderabad,5,DJ Hooda,111,16.6
