innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Delhi Capitals,PP Shaw,11,11,2,0,100.0,b B Kumar,1
1,Delhi Capitals,S Dhawan,12,14,1,0,85.71,c Sandeep Sharma b Mohammad Nabi,2
1,Delhi Capitals,SS Iyer,43,41,3,1,104.88,b Rashid Khan,3
1,Delhi Capitals,RR Pant,5,7,0,0,71.43,c DJ Hooda b Mohammad Nabi,4
1,Delhi Capitals,R Tewatia,5,7,1,0,71.43,c Mohammad Nabi b Sandeep Sharma,5
1,Delhi Capitals,CA Ingram,5,8,0,0,62.5,c MK Pandey b S Kaul,6
1,Delhi Capitals,CH Morris,17,15,1,1,113.33,c Mohammad Nabi b B Kumar,7
1,Delhi Capitals,AR Patel,23,13,1,2,176.92,not out,8
1,Delhi Capitals,K Rabada,3,4,0,0,75.0,c B Kumar b S Kaul,9
2,Sunrisers Hyderabad,DA Warner,10,18,0,0,55.56,c CH Morris b K Rabada,1
2,Sunrisers Hyderabad,JM Bairstow,48,28,9,1,171.43,lbw b R Tewatia,2
2,Sunrisers Hyderabad,V Shankar,16,21,1,0,76.19,c SS Iyer b AR Patel,3
2,Sunrisers Hyderabad,MK Pandey,10,13,0,0,76.92,c PP Shaw b I Sharma,4
2,Sunrisers Hyderabad,DJ Hooda,10,11,1,0,90.91,c K Rabada b S Lamichhane,5
2,Sunrisers Hyderabad,YK Pathan,9,11,1,0,81.82,not out,6
2,Sunrisers Hyderabad,Mohammad Nabi,17,9,2,1,188.89,not out,7
