match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2020-09-21,Sunrisers Hyderabad,Dubai International Cricket Stadium,29,27,1,2,107.41,lbw b Abhishek Sharma,2
6,2020-09-24,Kings XI Punjab,Dubai International Cricket Stadium,20,21,3,0,95.24,b Ravi Bishnoi,2
10,2020-09-28,Mumbai Indians,Dubai International Cricket Stadium,52,35,7,1,148.57,c KA Pollard b TA Boult,2
15,2020-10-03,Rajasthan Royals,Sheikh Zayed Stadium,8,7,2,0,114.29,lbw b S Gopal,2
19,2020-10-05,Delhi Capitals,Dubai International Cricket Stadium,13,14,1,0,92.86,c RR Pant b AR Patel,2
25,2020-10-10,Chennai Super Kings,Dubai International Cricket Stadium,2,9,0,0,22.22,b DL Chahar,2
28,2020-10-12,Kolkata Knight Riders,Sharjah Cricket Stadium,47,37,4,1,127.03,b M Prasidh Krishna,1
31,2020-10-15,Kings XI Punjab,Sharjah Cricket Stadium,20,18,2,1,111.11,b M Ashwin,1
33,2020-10-17,Rajasthan Royals,Dubai International Cricket Stadium,14,11,0,2,127.27,c RV Uthappa b S Gopal,2
39,2020-10-21,Kolkata Knight Riders,Sheikh Zayed Stadium,16,21,2,0,76.19,c KD Karthik b LH Ferguson,2
44,2020-10-25,Chennai Super Kings,Dubai International Cricket Stadium,15,11,3,0,136.36,c RD Gaikwad b SM Curran,2
58,2020-11-06,Sunrisers Hyderabad,Sheikh Zayed Stadium,32,30,3,1,106.67,c Abdul Samad b S Nadeem,3
