innings,team,wicket_number,player_out,score,over
1,Mumbai Indians,1,BR Dunk,25,4.1
1,Mumbai Indians,2,AT Rayudu,71,8.5
1,Mumbai Indians,3,CM Gautam,77,9.5
1,Mumbai Indians,4,CJ Anderson,84,10.4
1,Mumbai Indians,5,KA Pollard,181,20.4
2,Royal Challengers Bangalore,1,PA Patel,53,6.1
2,Royal Challengers Bangalore,2,CH Gayle,94,10.5
2,Royal Challengers Bangalore,3,AB de Villiers,117,13.4
2,Royal Challengers Bangalore,4,V Kohli,119,14.3
2,Royal Challengers Bangalore,5,Yuvraj Singh,132,16.3
2,Royal Challengers Bangalore,6,MA Starc,139,17.4
2,Royal Challengers Bangalore,7,HV Patel,151,18.3
2,Royal Challengers Bangalore,8,RR Rossouw,159,19.2
