innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bangalore,AB Dinda,3.0,0,38,1,12.67,6,2,0
1,Royal Challengers Bangalore,HV Patel,4.0,0,28,1,7.0,10,0,0
1,Royal Challengers Bangalore,MA Starc,4.0,0,29,0,7.25,6,1,0
1,Royal Challengers Bangalore,VR Aaron,4.0,0,41,1,10.25,11,3,1
1,Royal Challengers Bangalore,YS Chahal,4.0,0,30,1,7.5,6,0,0
1,Royal Challengers Bangalore,Yuvraj Singh,1.0,0,9,0,9.0,2,1,0
2,Mumbai Indians,Harbhajan Singh,4.0,0,33,2,8.25,10,0,0
2,Mumbai Indians,JJ Bumrah,4.0,0,22,2,5.5,12,0,0
2,Mumbai Indians,KA Pollard,4.0,0,37,0,9.25,8,1,0
2,Mumbai Indians,P Suyal,3.0,0,35,1,11.67,8,3,0
2,Mumbai Indians,RG Sharma,1.0,0,6,0,6.0,0,0,0
2,Mumbai Indians,SL Malinga,4.0,0,29,2,7.25,10,0,0
