match_number,date,opponent,catches,stumpings,run_outs
3,2013-04-05,Pune Warriors,0,0,1
25,2013-04-19,Kings XI Punjab,1,0,1
59,2013-05-11,Kings XI Punjab,1,0,1
68,2013-05-17,Rajasthan Royals,1,0,0
72,2013-05-19,Kolkata Knight Riders,2,0,0
