match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
6,2019-03-27,Kolkata Knight Riders,Eden Gardens,59,40,5,3,147.5,not out,5
9,2019-03-30,Mumbai Indians,Punjab Cricket Association IS Bindra Stadium,15,10,2,0,150.0,not out,4
13,2019-04-01,Delhi Capitals,Punjab Cricket Association IS Bindra Stadium,43,30,4,2,143.33,c RR Pant b CH Morris,5
18,2019-04-06,Chennai Super Kings,MA Chidambaram Stadium,6,5,1,0,120.0,b DL Chahar,5
22,2019-04-08,Sunrisers Hyderabad,Punjab Cricket Association IS Bindra Stadium,1,3,0,0,33.33,c DJ Hooda b Sandeep Sharma,4
24,2019-04-10,Mumbai Indians,Wankhede Stadium,7,8,1,0,87.5,c Q de Kock b HH Pandya,3
32,2019-04-16,Rajasthan Royals,Punjab Cricket Association IS Bindra Stadium,40,27,2,2,148.15,c JC Buttler b DS Kulkarni,4
37,2019-04-20,Delhi Capitals,Arun Jaitley Stadium,7,5,1,0,140.0,c PP Shaw b AR Patel,4
42,2019-04-24,Royal Challengers Bangalore,M.Chinnaswamy Stadium,24,25,2,0,96.0,c AB de Villiers b Navdeep Saini,4
48,2019-04-29,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,11,11,1,0,100.0,c V Shankar b Rashid Khan,5
