innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Chennai Super Kings,1,DR Smith,16,11,BB McCullum,4,4,20,15
1,Chennai Super Kings,2,SK Raina,31,25,BB McCullum,38,24,70,49
1,Chennai Super Kings,3,MS Dhoni,13,11,BB McCullum,14,12,29,23
1,Chennai Super Kings,4,MS Dhoni,9,6,RA Jadeja,17,10,29,15
2,Kolkata Knight Riders,1,RV Uthappa,9,9,G Gambhir,6,6,17,14
2,Kolkata Knight Riders,2,RV Uthappa,15,8,JH Kallis,4,6,19,14
2,Kolkata Knight Riders,3,RV Uthappa,1,1,MK Pandey,1,2,2,3
2,Kolkata Knight Riders,4,Shakib Al Hasan,0,1,RV Uthappa,0,0,0,1
2,Kolkata Knight Riders,5,RV Uthappa,17,12,SA Yadav,8,13,27,25
2,Kolkata Knight Riders,6,YK Pathan,18,17,RV Uthappa,5,8,23,25
2,Kolkata Knight Riders,7,AD Russell,1,5,YK Pathan,2,3,3,8
2,Kolkata Knight Riders,8,YK Pathan,21,8,PP Chawla,1,2,22,10
2,Kolkata Knight Riders,9,YK Pathan,0,1,R Vinay Kumar,0,0,0,1
2,Kolkata Knight Riders,10,SP Narine,1,1,R Vinay Kumar,0,0,1,1
