match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2016-04-11,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",2.0,0,17,0,8.5,2,1,0
7,2016-04-15,Delhi Daredevils,Feroz Shah Kotla,3.0,0,25,1,8.33,6,0,0
10,2016-04-17,Rising Pune Supergiants,"Punjab Cricket Association IS Bindra Stadium, Mohali",3.0,0,26,0,8.67,5,0,0
13,2016-04-19,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",3.0,0,19,2,6.33,6,0,0
18,2016-04-23,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",1.5,0,11,0,6.0,4,0,0
21,2016-04-25,Mumbai Indians,"Punjab Cricket Association IS Bindra Stadium, Mohali",4.0,0,41,1,10.25,3,0,0
28,2016-05-01,Gujarat Lions,Saurashtra Cricket Association Stadium,4.0,0,21,4,5.25,12,1,0
32,2016-05-04,Kolkata Knight Riders,Eden Gardens,4.0,0,24,0,6.0,7,0,0
36,2016-05-07,Delhi Daredevils,"Punjab Cricket Association IS Bindra Stadium, Mohali",4.0,0,32,0,8.0,4,0,0
39,2016-05-09,Royal Challengers Bangalore,"Punjab Cricket Association IS Bindra Stadium, Mohali",4.0,0,27,1,6.75,8,0,0
43,2016-05-13,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4.0,0,30,1,7.5,9,0,0
46,2016-05-15,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali",4.0,0,26,1,6.5,9,0,0
50,2016-05-18,Royal Challengers Bangalore,M Chinnaswamy Stadium,3.0,0,46,1,15.33,6,3,0
53,2016-05-21,Rising Pune Supergiants,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,4.0,0,43,1,10.75,10,2,0
