match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2008-04-19,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",4.0,0,53,1,13.25,7,0,0
6,2008-04-21,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,33,1,8.25,10,1,0
22,2008-05-03,Kolkata Knight Riders,"Punjab Cricket Association Stadium, Mohali",3.0,0,35,0,11.67,4,0,0
25,2008-05-05,Royal Challengers Bangalore,M Chinnaswamy Stadium,1.0,0,10,0,10.0,1,0,0
31,2008-05-10,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk",4.0,0,36,0,9.0,6,2,0
34,2008-05-12,Royal Challengers Bangalore,"Punjab Cricket Association Stadium, Mohali",2.0,0,22,0,11.0,4,0,0
40,2008-05-17,Delhi Daredevils,Feroz Shah Kotla,1.0,0,2,2,2.0,3,0,0
45,2008-05-21,Mumbai Indians,Wankhede Stadium,2.0,0,13,0,6.5,4,0,0
52,2008-05-25,Kolkata Knight Riders,Eden Gardens,2.0,0,23,1,11.5,4,0,0
56,2008-05-28,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",3.0,0,29,2,9.67,6,0,0
58,2008-05-31,Chennai Super Kings,Wankhede Stadium,2.0,0,20,0,10.0,3,0,0
