innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Delhi Capitals,death,75,1,30,15.0,11,4
1,Delhi Capitals,middle,121,0,54,13.44,19,7
1,Delhi Capitals,powerplay,68,1,36,11.33,12,9
2,Punjab Kings,death,62,0,23,16.17,10,5
2,Punjab Kings,middle,87,4,54,9.67,11,15
2,Punjab Kings,powerplay,116,0,36,19.33,19,5
