match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2024-03-22,Royal Challengers Bengaluru,"MA Chidambaram Stadium, Chepauk, Chennai",34,28,4,1,121.43,not out,5
7,2024-03-26,Gujarat Titans,"MA Chidambaram Stadium, Chepauk, Chennai",51,23,2,5,221.74,c V Shankar b Rashid Khan,4
13,2024-03-31,Delhi Capitals,"Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium, Visakhapatnam",18,17,1,0,105.88,c T Stubbs b Mukesh Kumar,5
18,2024-04-05,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",45,24,2,4,187.5,c B Kumar b PJ Cummins,4
22,2024-04-08,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk, Chennai",28,18,1,3,155.56,b VG Arora,4
29,2024-04-14,Mumbai Indians,"Wankhede Stadium, Mumbai",66,38,10,2,173.68,not out,4
34,2024-04-19,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",3,8,0,0,37.5,c KL Rahul b MP Stoinis,5
39,2024-04-23,Lucknow Super Giants,"MA Chidambaram Stadium, Chepauk, Chennai",66,27,3,7,244.44,"run out (Q de Kock, MP Stoinis)",5
46,2024-04-28,Sunrisers Hyderabad,"MA Chidambaram Stadium, Chepauk, Chennai",39,20,1,4,195.0,not out,4
49,2024-05-01,Punjab Kings,"MA Chidambaram Stadium, Chepauk, Chennai",0,1,0,0,0.0,lbw b Harpreet Brar,3
53,2024-05-05,Punjab Kings,"Himachal Pradesh Cricket Association Stadium, Dharamsala",0,1,0,0,0.0,c JM Sharma b RD Chahar,4
59,2024-05-10,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",21,13,2,1,161.54,c Noor Ahmad b MM Sharma,6
61,2024-05-12,Rajasthan Royals,"MA Chidambaram Stadium, Chepauk, Chennai",18,11,2,1,163.64,c R Parag b R Ashwin,5
68,2024-05-18,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",7,15,0,0,46.67,c LH Ferguson b C Green,5
