match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2022-03-27,Punjab Kings,"Dr DY Patil Sports Academy, Mumbai",41,29,1,2,141.38,not out,3
6,2022-03-30,Kolkata Knight Riders,"Dr DY Patil Sports Academy, Mumbai",12,7,2,0,171.43,c SP Jackson b UT Yadav,3
13,2022-04-05,Rajasthan Royals,"Wankhede Stadium, Mumbai",5,6,0,0,83.33,"run out (SV Samson, YS Chahal)",3
18,2022-04-09,Mumbai Indians,"Maharashtra Cricket Association Stadium, Pune",48,36,5,0,133.33,lbw b D Brevis,3
22,2022-04-12,Chennai Super Kings,"Dr DY Patil Sports Academy, Mumbai",1,3,0,0,33.33,c S Dube b Mukesh Choudhary,3
27,2022-04-16,Delhi Capitals,"Wankhede Stadium, Mumbai",12,14,1,0,85.71,run out (Lalit Yadav),3
31,2022-04-19,Lucknow Super Giants,"Dr DY Patil Sports Academy, Mumbai",0,1,0,0,0.0,c DJ Hooda b PVD Chameera,3
36,2022-04-23,Sunrisers Hyderabad,"Brabourne Stadium, Mumbai",0,1,0,0,0.0,c AK Markram b M Jansen,3
39,2022-04-26,Rajasthan Royals,"Maharashtra Cricket Association Stadium, Pune",9,10,2,0,90.0,c R Parag b M Prasidh Krishna,1
43,2022-04-30,Gujarat Titans,"Brabourne Stadium, Mumbai",58,53,6,1,109.43,b Mohammed Shami,1
49,2022-05-04,Chennai Super Kings,"Maharashtra Cricket Association Stadium, Pune",30,33,3,1,90.91,b MM Ali,1
54,2022-05-08,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",0,1,0,0,0.0,c KS Williamson b J Suchith,1
60,2022-05-13,Punjab Kings,"Brabourne Stadium, Mumbai",20,14,2,1,142.86,c RD Chahar b K Rabada,1
67,2022-05-19,Gujarat Titans,"Wankhede Stadium, Mumbai",73,54,8,2,135.19,st MS Wade b Rashid Khan,1
72,2022-05-25,Lucknow Super Giants,"Eden Gardens, Kolkata",25,24,2,0,104.17,c Mohsin Khan b Avesh Khan,1
73,2022-05-27,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",7,8,0,1,87.5,c SV Samson b M Prasidh Krishna,1
