innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Deccan Chargers,1,AC Gilchrist,13,9,VVS Laxman,9,5,22,14
1,Deccan Chargers,2,Shahid Afridi,10,4,VVS Laxman,0,0,10,4
1,Deccan Chargers,3,A Symonds,35,22,VVS Laxman,7,11,43,33
1,Deccan Chargers,4,RG Sharma,36,30,A Symonds,73,28,111,57
1,Deccan Chargers,5,AS Yadav,16,9,A Symonds,9,3,28,12
1,Deccan Chargers,6,AS Yadav,16,9,A Symonds,9,3,28,12
2,Rajasthan Royals,1,Kamran Akmal,12,9,GC Smith,0,4,14,13
2,Rajasthan Royals,2,YK Pathan,61,28,GC Smith,36,16,98,44
2,Rajasthan Royals,3,SR Watson,4,6,GC Smith,10,9,14,15
2,Rajasthan Royals,4,GC Smith,25,15,M Kaif,34,16,60,31
2,Rajasthan Royals,5,GC Smith,0,1,RA Jadeja,0,0,1,1
2,Rajasthan Royals,6,RA Jadeja,1,3,SK Warne,5,4,8,6
2,Rajasthan Royals,7,D Salunkhe,1,1,SK Warne,0,1,1,2
2,Rajasthan Royals,8,SK Warne,17,4,Pankaj Singh,4,3,21,7
