innings,over,ball,team,batter,bowler,umpire,type,decision,umpires_call
1,18,4,Kolkata Knight Riders,KD Karthik,SR Watson,AK Chaudhary,,struck down,True
2,12,1,Kolkata Knight Riders,MS Dhoni,SP Narine,CB Gaffaney,,struck down,False
