innings,team,batter,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,Deccan Chargers,AC Gilchrist,71,45,6,5,157.78,c V Kohli b KP Pietersen,1
1,Deccan Chargers,HH Gibbs,13,7,1,1,185.71,lbw b P Kumar,2
1,Deccan Chargers,VVS Laxman,5,10,0,0,50.0,c DW Steyn b JD Ryder,3
1,Deccan Chargers,RG Sharma,52,30,1,5,173.33,c KP Pietersen b DW Steyn,4
1,Deccan Chargers,SB Styris,14,8,0,1,175.0,c P Kumar b KP Pietersen,5
1,Deccan Chargers,Y Venugopal Rao,9,13,0,0,69.23,"run out (KV Sharma, RV Uthappa)",6
1,Deccan Chargers,DB Ravi Teja,8,5,1,0,160.0,not out,7
1,Deccan Chargers,FH Edwards,3,2,0,0,150.0,not out,8
2,Royal Challengers Bangalore,JD Ryder,0,1,0,0,0.0,b FH Edwards,1
2,Royal Challengers Bangalore,RV Uthappa,12,19,1,0,63.16,c DB Ravi Teja b SB Styris,2
2,Royal Challengers Bangalore,JH Kallis,15,14,3,0,107.14,c RG Sharma b RP Singh,3
2,Royal Challengers Bangalore,KP Pietersen,11,15,1,0,73.33,st AC Gilchrist b PP Ojha,4
2,Royal Challengers Bangalore,R Dravid,48,27,5,2,177.78,c Y Venugopal Rao b SB Styris,5
2,Royal Challengers Bangalore,V Kohli,50,32,7,0,156.25,c HH Gibbs b RP Singh,6
2,Royal Challengers Bangalore,R Bishnoi,1,2,0,0,50.0,"run out (AC Gilchrist, Harmeet Singh)",7
2,Royal Challengers Bangalore,KV Sharma,1,3,0,0,33.33,c AC Gilchrist b SB Styris,8
2,Royal Challengers Bangalore,P Kumar,14,6,0,2,233.33,not out,9
2,Royal Challengers Bangalore,A Kumble,1,1,0,0,100.0,not out,10
