innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Deccan Chargers,1,AC Gilchrist,27,16,HH Gibbs,13,7,46,23
1,Deccan Chargers,2,VVS Laxman,5,10,AC Gilchrist,15,10,20,20
1,Deccan Chargers,3,AC Gilchrist,29,19,RG Sharma,29,17,61,36
1,Deccan Chargers,4,SB Styris,14,8,RG Sharma,6,6,20,14
1,Deccan Chargers,5,RG Sharma,17,7,Y Venugopal Rao,8,10,25,17
1,Deccan Chargers,6,Y Venugopal Rao,1,3,DB Ravi Teja,1,1,2,4
1,Deccan Chargers,7,DB Ravi Teja,7,4,FH Edwards,3,2,10,6
2,Royal Challengers Bangalore,1,JD Ryder,0,1,RV Uthappa,0,0,0,1
2,Royal Challengers Bangalore,2,JH Kallis,15,14,RV Uthappa,4,8,19,22
2,Royal Challengers Bangalore,3,KP Pietersen,9,10,RV Uthappa,8,11,19,21
2,Royal Challengers Bangalore,4,KP Pietersen,2,5,R Dravid,20,14,24,19
2,Royal Challengers Bangalore,5,V Kohli,24,18,R Dravid,28,13,53,31
2,Royal Challengers Bangalore,6,V Kohli,7,3,R Bishnoi,1,2,8,5
2,Royal Challengers Bangalore,7,V Kohli,9,4,KV Sharma,1,3,11,7
2,Royal Challengers Bangalore,8,P Kumar,13,5,V Kohli,10,7,24,12
2,Royal Challengers Bangalore,9,P Kumar,1,1,A Kumble,1,1,2,2
