innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Deccan Chargers,death,45,3,30,9.0,4,10
1,Deccan Chargers,middle,77,2,54,8.56,7,16
1,Deccan Chargers,powerplay,62,1,36,10.33,10,13
2,Royal Challengers Bangalore,death,51,4,30,10.2,7,9
2,Royal Challengers Bangalore,middle,78,2,54,8.67,10,20
2,Royal Challengers Bangalore,powerplay,31,2,36,5.17,4,19
