innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kings XI Punjab,1,N Saini,14,12,PC Valthaty,0,4,14,16
1,Kings XI Punjab,2,SE Marsh,7,6,PC Valthaty,6,8,13,14
1,Kings XI Punjab,3,DJ Hussey,11,8,SE Marsh,19,11,30,19
1,Kings XI Punjab,4,DA Miller,8,13,DJ Hussey,23,22,37,35
1,Kings XI Punjab,5,DJ Hussey,7,4,Mandeep Singh,3,2,11,6
1,Kings XI Punjab,6,Mandeep Singh,17,13,Azhar Mahmood,26,12,44,25
1,Kings XI Punjab,7,Azhar Mahmood,7,2,PP Chawla,7,3,14,5
2,Royal Challengers Bangalore,1,MA Agarwal,1,3,CH Gayle,2,5,4,8
2,Royal Challengers Bangalore,2,V Kohli,4,4,CH Gayle,0,0,4,4
2,Royal Challengers Bangalore,3,CH Gayle,12,12,SS Tiwary,4,7,17,19
2,Royal Challengers Bangalore,4,AB de Villiers,52,37,CH Gayle,73,39,131,75
2,Royal Challengers Bangalore,5,AB McDonald,2,3,AB de Villiers,0,2,2,5
2,Royal Challengers Bangalore,6,DL Vettori,2,3,AB McDonald,6,3,8,6
