match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
3,2020-09-21,Royal Challengers Bangalore,Dubai International Cricket Stadium,4.0,0,34,1,8.5,6,0,0
8,2020-09-26,Kolkata Knight Riders,Sheikh Zayed Stadium,3.0,0,27,1,9.0,6,1,0
11,2020-09-29,Delhi Capitals,Sheikh Zayed Stadium,4.0,0,25,1,6.25,7,1,0
14,2020-10-02,Chennai Super Kings,Dubai International Cricket Stadium,4.0,0,43,2,10.75,7,1,0
17,2020-10-04,Mumbai Indians,Sharjah Cricket Stadium,4.0,0,29,0,7.25,10,0,0
22,2020-10-08,Kings XI Punjab,Dubai International Cricket Stadium,3.5,0,24,2,6.26,10,1,0
26,2020-10-11,Rajasthan Royals,Dubai International Cricket Stadium,4.0,1,32,0,8.0,8,0,0
29,2020-10-13,Chennai Super Kings,Dubai International Cricket Stadium,4.0,0,41,2,10.25,6,1,0
35,2020-10-18,Kolkata Knight Riders,Sheikh Zayed Stadium,4.0,0,40,2,10.0,7,0,1
40,2020-10-22,Rajasthan Royals,Dubai International Cricket Stadium,4.0,0,46,0,11.5,5,1,0
43,2020-10-24,Kings XI Punjab,Dubai International Cricket Stadium,4.0,0,23,0,5.75,9,2,0
47,2020-10-27,Delhi Capitals,Dubai International Cricket Stadium,4.0,0,26,2,6.5,11,0,0
52,2020-10-31,Royal Challengers Bangalore,Sharjah Cricket Stadium,4.0,0,11,1,2.75,14,0,0
56,2020-11-03,Mumbai Indians,Sharjah Cricket Stadium,4.0,0,38,0,9.5,7,0,0
58,2020-11-06,Royal Challengers Bangalore,Sheikh Zayed Stadium,4.0,0,33,2,8.25,6,0,0
59,2020-11-08,Delhi Capitals,Sheikh Zayed Stadium,4.0,0,32,0,8.0,4,3,0
