innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,Shubman Gill,26,17,N Rana,27,27,53,44
1,Kolkata Knight Riders,2,SP Narine,7,7,N Rana,0,0,7,7
1,Kolkata Knight Riders,3,N Rana,22,15,RK Singh,11,11,33,26
1,Kolkata Knight Riders,4,N Rana,38,19,EJG Morgan,5,7,44,26
1,Kolkata Knight Riders,5,EJG Morgan,10,5,KD Karthik,20,8,30,13
1,Kolkata Knight Riders,6,KD Karthik,1,2,RA Tripathi,3,2,5,4
2,Chennai Super Kings,1,SR Watson,14,19,RD Gaikwad,31,26,50,45
2,Chennai Super Kings,2,RD Gaikwad,29,17,AT Rayudu,38,20,68,37
2,Chennai Super Kings,3,MS Dhoni,1,4,RD Gaikwad,2,2,3,6
2,Chennai Super Kings,4,SM Curran,8,8,RD Gaikwad,10,8,19,16
2,Chennai Super Kings,5,RA Jadeja,31,11,SM Curran,5,6,38,16
