innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Chennai Super Kings,DL Chahar,3.0,0,31,0,10.33,5,0,0
1,Chennai Super Kings,KV Sharma,4.0,0,35,1,8.75,9,0,0
1,Chennai Super Kings,L Ngidi,4.0,0,34,2,8.5,8,1,0
1,Chennai Super Kings,MJ Santner,3.0,0,30,1,10.0,5,0,0
1,Chennai Super Kings,RA Jadeja,3.0,0,20,1,6.67,6,0,0
1,Chennai Super Kings,SM Curran,3.0,0,21,0,7.0,8,0,0
2,Kolkata Knight Riders,CV Varun,4.0,0,20,2,5.0,13,0,0
2,Kolkata Knight Riders,KL Nagarkoti,3.0,0,34,0,11.33,6,0,0
2,Kolkata Knight Riders,LH Ferguson,4.0,0,54,0,13.5,4,2,1
2,Kolkata Knight Riders,N Rana,1.0,0,16,0,16.0,0,1,0
2,Kolkata Knight Riders,PJ Cummins,4.0,0,31,2,7.75,10,1,0
2,Kolkata Knight Riders,SP Narine,4.0,0,23,0,5.75,5,0,0
