match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
55,2011-05-11,Rajasthan Royals,Sawai Mansingh Stadium,4.0,0,26,1,6.5,11,0,1
58,2011-05-14,Kolkata Knight Riders,M Chinnaswamy Stadium,3.0,0,10,2,3.33,9,0,0
63,2011-05-17,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,4.0,0,48,2,12.0,7,3,0
