match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2022-03-26,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",15,17,1,1,88.24,"run out (SS Iyer, SP Narine)",4
7,2022-03-31,Lucknow Super Giants,"Brabourne Stadium, Mumbai",27,20,2,2,135.0,b Ravi Bishnoi,5
11,2022-04-03,Punjab Kings,"Brabourne Stadium, Mumbai",13,21,2,0,61.9,c JM Sharma b OF Smith,4
17,2022-04-09,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",27,27,4,0,100.0,c AK Markram b Washington Sundar,4
29,2022-04-17,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",46,31,4,2,148.39,c V Shankar b AS Joseph,4
33,2022-04-21,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",40,35,2,3,114.29,c KA Pollard b DR Sams,4
38,2022-04-25,Punjab Kings,"Wankhede Stadium, Mumbai",78,39,7,6,200.0,b K Rabada,5
49,2022-05-04,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",10,8,0,1,125.0,b GJ Maxwell,4
55,2022-05-08,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",5,6,1,0,83.33,c AR Patel b KK Ahmed,4
59,2022-05-12,Mumbai Indians,"Wankhede Stadium, Mumbai",10,14,2,0,71.43,c Ishan Kishan b RP Meredith,5
68,2022-05-20,Rajasthan Royals,"Brabourne Stadium, Mumbai",3,6,0,0,50.0,c D Padikkal b YS Chahal,5
