match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2020-09-19,Mumbai Indians,Sheikh Zayed Stadium,4,5,1,0,80.0,lbw b TA Boult,2
4,2020-09-22,Rajasthan Royals,Sharjah Cricket Stadium,33,21,1,4,157.14,b R Tewatia,2
7,2020-09-25,Delhi Capitals,Dubai International Cricket Stadium,14,16,1,1,87.5,c SO Hetmyer b AR Patel,2
14,2020-10-02,Sunrisers Hyderabad,Dubai International Cricket Stadium,1,6,0,0,16.67,b B Kumar,2
18,2020-10-04,Kings XI Punjab,Dubai International Cricket Stadium,83,53,11,3,156.6,not out,1
21,2020-10-07,Kolkata Knight Riders,Sheikh Zayed Stadium,50,40,6,1,125.0,lbw b SP Narine,1
25,2020-10-10,Royal Challengers Bangalore,Dubai International Cricket Stadium,14,18,3,0,77.78,b Washington Sundar,1
29,2020-10-13,Sunrisers Hyderabad,Dubai International Cricket Stadium,42,38,1,3,110.53,c MK Pandey b T Natarajan,3
34,2020-10-17,Delhi Capitals,Sharjah Cricket Stadium,36,28,6,0,128.57,b A Nortje,3
37,2020-10-19,Rajasthan Royals,Sheikh Zayed Stadium,8,3,2,0,266.67,c R Tewatia b Kartik Tyagi,3
49,2020-10-29,Kolkata Knight Riders,Dubai International Cricket Stadium,14,19,1,1,73.68,c RK Singh b CV Varun,1
