innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Royal Challengers Bangalore,AB Dinda,4.0,0,38,1,9.5,9,2,1
1,Royal Challengers Bangalore,AN Ahmed,4.0,0,33,1,8.25,9,0,0
1,Royal Challengers Bangalore,M Muralitharan,2.0,0,19,0,9.5,3,1,0
1,Royal Challengers Bangalore,MA Starc,4.0,0,32,1,8.0,8,1,0
1,Royal Challengers Bangalore,YS Chahal,4.0,0,50,0,12.5,7,0,0
1,Royal Challengers Bangalore,Yuvraj Singh,2.0,0,21,0,10.5,3,0,0
2,Kolkata Knight Riders,M Morkel,4.0,0,21,0,5.25,14,0,0
2,Kolkata Knight Riders,R Vinay Kumar,4.0,0,44,0,11.0,2,0,0
2,Kolkata Knight Riders,SP Narine,4.0,0,20,4,5.0,9,0,0
2,Kolkata Knight Riders,Shakib Al Hasan,4.0,0,27,0,6.75,5,1,0
2,Kolkata Knight Riders,UT Yadav,4.0,0,45,1,11.25,7,0,1
