match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
5,Delhi Daredevils,AB McDonald,2.0,0,11,1,5.5,5
5,Delhi Daredevils,DL Vettori,4.0,0,28,1,7.0,7
5,Delhi Daredevils,HV Patel,2.0,0,10,0,5.0,6
5,Delhi Daredevils,M Muralitharan,4.0,0,25,3,6.25,9
5,Delhi Daredevils,R Vinay Kumar,4.0,0,25,0,6.25,10
5,Delhi Daredevils,Z Khan,4.0,0,36,1,9.0,8
10,Kolkata Knight Riders,DL Vettori,3.0,0,22,1,7.33,6
10,Kolkata Knight Riders,HV Patel,4.0,0,46,1,11.5,6
10,Kolkata Knight Riders,M Muralitharan,4.0,0,31,2,7.75,6
10,Kolkata Knight Riders,R Vinay Kumar,4.0,0,18,2,4.5,12
10,Kolkata Knight Riders,V Kohli,1.0,0,13,0,13.0,1
10,Kolkata Knight Riders,Z Khan,4.0,0,31,2,7.75,12
13,Chennai Super Kings,DL Vettori,4.0,0,30,0,7.5,9
13,Chennai Super Kings,M Muralitharan,4.0,0,21,3,5.25,10
13,Chennai Super Kings,R Vinay Kumar,4.0,0,53,1,13.25,6
13,Chennai Super Kings,RR Bhatkal,2.0,0,35,0,17.5,0
13,Chennai Super Kings,V Kohli,2.0,0,36,0,18.0,1
13,Chennai Super Kings,Z Khan,4.0,0,32,1,8.0,7
18,Rajasthan Royals,CH Gayle,1.0,0,21,0,21.0,0
18,Rajasthan Royals,DL Vettori,4.0,0,20,1,5.0,6
18,Rajasthan Royals,M Muralitharan,4.0,0,35,0,8.75,6
18,Rajasthan Royals,R Vinay Kumar,4.0,0,51,0,12.75,5
18,Rajasthan Royals,S Aravind,3.0,0,48,0,16.0,5
18,Rajasthan Royals,Z Khan,4.0,1,15,1,3.75,17
21,Pune Warriors,DL Vettori,4.0,0,34,1,8.5,6
21,Pune Warriors,HV Patel,4.0,0,29,1,7.25,8
21,Pune Warriors,KP Appanna,2.0,0,23,0,11.5,1
21,Pune Warriors,R Vinay Kumar,4.0,0,34,2,8.5,9
21,Pune Warriors,TM Dilshan,2.0,0,24,0,12.0,2
21,Pune Warriors,Z Khan,4.0,0,34,0,8.5,4
25,Kings XI Punjab,AB McDonald,4.0,0,25,2,6.25,4
25,Kings XI Punjab,DL Vettori,4.0,0,24,0,6.0,6
25,Kings XI Punjab,HV Patel,4.0,0,44,1,11.0,5
25,Kings XI Punjab,R Vinay Kumar,4.0,0,40,1,10.0,8
25,Kings XI Punjab,Z Khan,4.0,0,25,2,6.25,10
30,Rajasthan Royals,DL Vettori,4.0,0,20,0,5.0,9
30,Rajasthan Royals,HV Patel,4.0,0,32,2,8.0,9
30,Rajasthan Royals,KP Appanna,4.0,0,19,4,4.75,14
30,Rajasthan Royals,R Vinay Kumar,4.0,0,37,0,9.25,6
30,Rajasthan Royals,Z Khan,4.0,0,30,1,7.5,8
38,Kolkata Knight Riders,DL Vettori,4.0,0,29,1,7.25,12
38,Kolkata Knight Riders,HV Patel,3.0,0,35,0,11.67,3
38,Kolkata Knight Riders,KP Appanna,3.0,0,27,0,9.0,6
38,Kolkata Knight Riders,R Vinay Kumar,4.0,0,31,2,7.75,9
38,Kolkata Knight Riders,TM Dilshan,2.0,0,19,0,9.5,2
38,Kolkata Knight Riders,Z Khan,4.0,0,48,1,12.0,8
44,Kings XI Punjab,AB McDonald,4.0,0,25,2,6.25,9
44,Kings XI Punjab,AUK Pathan,1.0,0,14,0,14.0,2
44,Kings XI Punjab,DL Vettori,4.0,0,29,0,7.25,5
44,Kings XI Punjab,KP Appanna,3.0,0,30,1,10.0,6
44,Kings XI Punjab,R Vinay Kumar,3.5,0,32,0,8.35,8
44,Kings XI Punjab,Z Khan,4.0,0,31,0,7.75,11
50,Deccan Chargers,A Mithun,3.0,0,33,0,11.0,5
50,Deccan Chargers,CH Gayle,1.0,0,6,0,6.0,3
50,Deccan Chargers,J Syed Mohammad,3.0,0,27,0,9.0,4
50,Deccan Chargers,M Muralitharan,4.0,0,18,0,4.5,10
50,Deccan Chargers,P Parameswaran,4.0,0,45,1,11.25,5
50,Deccan Chargers,TM Dilshan,1.0,0,17,0,17.0,2
50,Deccan Chargers,Z Khan,4.0,0,32,0,8.0,10
54,Mumbai Indians,HV Patel,4.0,0,24,2,6.0,10
54,Mumbai Indians,J Syed Mohammad,4.0,0,38,0,9.5,4
54,Mumbai Indians,M Muralitharan,4.0,0,24,2,6.0,8
54,Mumbai Indians,R Vinay Kumar,4.0,0,34,2,8.5,12
54,Mumbai Indians,Z Khan,4.0,0,16,0,4.0,14
57,Pune Warriors,HV Patel,4.0,0,36,1,9.0,7
57,Pune Warriors,KP Appanna,4.0,0,30,1,7.5,8
57,Pune Warriors,M Muralitharan,4.0,0,16,2,4.0,11
57,Pune Warriors,R Vinay Kumar,4.0,0,32,3,8.0,8
57,Pune Warriors,Z Khan,4.0,0,21,2,5.25,11
62,Mumbai Indians,CH Gayle,2.4,0,39,0,14.62,2
62,Mumbai Indians,HV Patel,4.0,0,25,1,6.25,11
62,Mumbai Indians,KP Appanna,1.0,0,19,0,19.0,0
62,Mumbai Indians,M Muralitharan,4.0,0,16,1,4.0,10
62,Mumbai Indians,R Vinay Kumar,4.0,0,36,1,9.0,10
62,Mumbai Indians,Z Khan,4.0,0,34,1,8.5,9
67,Delhi Daredevils,HV Patel,4.0,0,33,0,8.25,6
67,Delhi Daredevils,M Muralitharan,4.0,0,44,1,11.0,2
67,Delhi Daredevils,P Parameswaran,3.0,0,30,3,10.0,7
67,Delhi Daredevils,R Vinay Kumar,4.0,0,35,2,8.75,9
67,Delhi Daredevils,TM Dilshan,1.0,0,11,0,11.0,2
67,Delhi Daredevils,Z Khan,4.0,0,38,3,9.5,8
71,Deccan Chargers,HV Patel,4.0,0,26,0,6.5,7
71,Deccan Chargers,M Muralitharan,4.0,0,30,1,7.5,10
71,Deccan Chargers,P Parameswaran,3.0,0,12,1,4.0,11
71,Deccan Chargers,R Vinay Kumar,4.0,0,22,3,5.5,11
71,Deccan Chargers,TM Dilshan,1.0,0,6,0,6.0,1
71,Deccan Chargers,Z Khan,4.0,0,30,2,7.5,9
