match_number,opponent,batter,runs,balls,fours,sixes,strike_rate,dismissal
5,Delhi Daredevils,AB McDonald,30,19,4,2,157.89,c DAJ Bracewell b M Morkel
5,Delhi Daredevils,CA Pujara,11,12,1,0,91.67,c IK Pathan b M Morkel
5,Delhi Daredevils,V Kohli,8,8,1,0,100.0,c Y Nagar b DAJ Bracewell
5,Delhi Daredevils,AB de Villiers,64,42,6,2,152.38,not out
5,Delhi Daredevils,SS Tiwary,1,3,0,0,33.33,lbw b GJ Maxwell
5,Delhi Daredevils,MA Agarwal,16,15,1,1,106.67,c Y Nagar b S Nadeem
5,Delhi Daredevils,DL Vettori,3,4,0,0,75.0,"run out (DAJ Bracewell, GJ Maxwell)"
5,Delhi Daredevils,R Vinay Kumar,18,16,1,0,112.5,c M Morkel b DAJ Bracewell
5,Delhi Daredevils,HV Patel,0,1,0,0,0.0,b DAJ Bracewell
10,Kolkata Knight Riders,CA Pujara,6,9,0,1,66.67,c YK Pathan b JH Kallis
10,Kolkata Knight Riders,CH Gayle,2,8,0,0,25.0,c LR Shukla b JH Kallis
10,Kolkata Knight Riders,V Kohli,6,14,1,0,42.86,c MK Tiwary b L Balaji
10,Kolkata Knight Riders,AB de Villiers,10,10,1,0,100.0,b L Balaji
10,Kolkata Knight Riders,SS Tiwary,18,19,1,0,94.74,c LR Shukla b RN ten Doeschate
10,Kolkata Knight Riders,MA Agarwal,5,6,0,0,83.33,c G Gambhir b L Balaji
10,Kolkata Knight Riders,DL Vettori,20,12,3,1,166.67,b L Balaji
10,Kolkata Knight Riders,R Vinay Kumar,25,26,0,1,96.15,c LR Shukla b Shakib Al Hasan
10,Kolkata Knight Riders,HV Patel,10,9,1,0,111.11,b Shakib Al Hasan
10,Kolkata Knight Riders,Z Khan,11,7,1,0,157.14,not out
13,Chennai Super Kings,MA Agarwal,45,26,5,3,173.08,c DJ Bravo b JA Morkel
13,Chennai Super Kings,CH Gayle,68,35,2,6,194.29,c DJ Bravo b RA Jadeja
13,Chennai Super Kings,V Kohli,57,46,5,2,123.91,c F du Plessis b DE Bollinger
13,Chennai Super Kings,AB de Villiers,4,2,1,0,200.0,c SB Jakati b JA Morkel
13,Chennai Super Kings,SS Tiwary,8,6,1,0,133.33,c SK Raina b RA Jadeja
13,Chennai Super Kings,RR Bhatkal,0,2,0,0,0.0,c SK Raina b DE Bollinger
13,Chennai Super Kings,CA Pujara,0,1,0,0,0.0,b DE Bollinger
13,Chennai Super Kings,DL Vettori,1,1,0,0,100.0,run out ()
13,Chennai Super Kings,R Vinay Kumar,6,1,0,1,600.0,not out
18,Rajasthan Royals,MA Agarwal,34,21,3,3,161.9,c OA Shah b Pankaj Singh
18,Rajasthan Royals,CH Gayle,8,9,0,1,88.89,b Pankaj Singh
18,Rajasthan Royals,V Kohli,22,18,2,0,122.22,b SK Trivedi
18,Rajasthan Royals,AB de Villiers,6,9,0,0,66.67,b SK Trivedi
18,Rajasthan Royals,SS Tiwary,17,16,0,1,106.25,b SK Trivedi
18,Rajasthan Royals,M Kaif,14,16,1,0,87.5,c BJ Hodge b J Botha
