match_number,date,opponent,catches,stumpings,run_outs
19,2010-03-24,Kings XI Punjab,1,0,1
22,2010-03-26,Deccan Chargers,1,0,2
38,2010-04-07,Kings XI Punjab,1,0,1
45,2010-04-11,Mumbai Indians,1,0,0
