match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2022-03-26,Kolkata Knight Riders,"Wankhede Stadium, Mumbai",28,21,2,2,133.33,st SP Jackson b CV Varun,3
7,2022-03-31,Lucknow Super Giants,"Brabourne Stadium, Mumbai",50,27,8,1,185.19,lbw b Ravi Bishnoi,1
11,2022-04-03,Punjab Kings,"Brabourne Stadium, Mumbai",13,10,2,0,130.0,c MA Agarwal b VG Arora,1
17,2022-04-09,Sunrisers Hyderabad,"Dr DY Patil Sports Academy, Mumbai",15,11,1,0,136.36,c AK Markram b Washington Sundar,1
22,2022-04-12,Royal Challengers Bangalore,"Dr DY Patil Sports Academy, Mumbai",88,50,4,9,176.0,c V Kohli b PWH de Silva,2
29,2022-04-17,Gujarat Titans,"Maharashtra Cricket Association Stadium, Pune",3,10,0,0,30.0,lbw b Mohammed Shami,2
33,2022-04-21,Mumbai Indians,"Dr DY Patil Sports Academy, Mumbai",30,25,2,2,120.0,c D Brevis b JD Unadkat,2
38,2022-04-25,Punjab Kings,"Wankhede Stadium, Mumbai",1,7,0,0,14.29,c R Dhawan b Sandeep Sharma,2
49,2022-05-04,Royal Challengers Bangalore,"Maharashtra Cricket Association Stadium, Pune",1,3,0,0,33.33,c SS Prabhudessai b GJ Maxwell,3
55,2022-05-08,Delhi Capitals,"Dr DY Patil Sports Academy, Mumbai",0,1,0,0,0.0,c KL Nagarkoti b A Nortje,7
59,2022-05-12,Mumbai Indians,"Wankhede Stadium, Mumbai",1,6,0,0,16.67,lbw b JJ Bumrah,4
