match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,2019-03-23,Chennai Super Kings,MA Chidambaram Stadium,3.0,0,13,0,4.33,9,1,0
7,2019-03-28,Mumbai Indians,M.Chinnaswamy Stadium,4.0,0,26,2,6.5,11,1,0
11,2019-03-31,Sunrisers Hyderabad,Rajiv Gandhi International Stadium,4.0,0,47,0,11.75,7,0,0
14,2019-04-02,Rajasthan Royals,Sawai Mansingh Stadium,3.5,0,40,0,10.43,6,1,0
28,2019-04-13,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,4.0,0,42,0,10.5,7,2,0
31,2019-04-15,Mumbai Indians,Wankhede Stadium,2.0,0,25,0,12.5,6,1,0
39,2019-04-21,Chennai Super Kings,M.Chinnaswamy Stadium,4.0,0,47,2,11.75,10,1,0
42,2019-04-24,Kings XI Punjab,M.Chinnaswamy Stadium,4.0,0,36,3,9.0,11,3,0
46,2019-04-28,Delhi Capitals,Arun Jaitley Stadium,4.0,0,39,1,9.75,8,0,0
49,2019-04-30,Rajasthan Royals,M.Chinnaswamy Stadium,1.0,0,10,0,10.0,4,0,0
54,2019-05-04,Sunrisers Hyderabad,M.Chinnaswamy Stadium,4.0,0,46,0,11.5,8,0,1
