innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Rajasthan Royals,1,YBK Jaiswal,3,8,JC Buttler,8,4,11,12
1,Rajasthan Royals,2,JC Buttler,15,21,SV Samson,47,26,68,47
1,Rajasthan Royals,3,D Padikkal,28,20,JC Buttler,7,6,37,26
1,Rajasthan Royals,4,SO Hetmyer,4,7,JC Buttler,40,19,45,26
1,Rajasthan Royals,5,R Parag,4,3,JC Buttler,19,6,24,8
1,Rajasthan Royals,6,R Ashwin,0,0,R Parag,0,0,1,0
1,Rajasthan Royals,7,R Ashwin,2,1,TA Boult,0,0,2,1
2,Gujarat Titans,1,WP Saha,0,2,Shubman Gill,0,0,0,2
2,Gujarat Titans,2,MS Wade,30,23,Shubman Gill,35,21,72,44
2,Gujarat Titans,3,MS Wade,5,7,HH Pandya,7,4,13,11
2,Gujarat Titans,4,DA Miller,68,38,HH Pandya,33,23,106,60
