match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2015-04-11,Kolkata Knight Riders,Eden Gardens,1.0,0,7,0,7.0,1,0,0
8,2015-04-13,Sunrisers Hyderabad,M Chinnaswamy Stadium,2.0,0,18,0,9.0,1,0,0
