innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Kolkata Knight Riders,1,BB McCullum,9,7,JH Kallis,4,3,14,10
1,Kolkata Knight Riders,2,G Gambhir,6,5,JH Kallis,0,1,6,6
1,Kolkata Knight Riders,3,MK Tiwary,0,1,G Gambhir,0,0,0,1
1,Kolkata Knight Riders,4,YK Pathan,0,4,G Gambhir,6,3,11,7
1,Kolkata Knight Riders,5,G Gambhir,4,7,DB Das,18,9,23,16
1,Kolkata Knight Riders,6,LR Shukla,1,1,DB Das,0,0,1,1
1,Kolkata Knight Riders,7,R Bhatia,6,7,LR Shukla,25,16,31,23
1,Kolkata Knight Riders,8,R Bhatia,1,2,B Lee,2,2,3,4
1,Kolkata Knight Riders,9,Iqbal Abdulla,1,1,B Lee,7,3,8,4
1,Kolkata Knight Riders,10,Iqbal Abdulla,1,1,B Lee,7,3,8,4
2,Delhi Daredevils,1,AJ Finch,30,27,V Sehwag,16,11,49,38
2,Delhi Daredevils,2,IK Pathan,4,4,V Sehwag,4,2,8,6
2,Delhi Daredevils,3,GJ Maxwell,3,7,IK Pathan,38,16,43,23
