match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2020-09-19,Chennai Super Kings,Sheikh Zayed Stadium,12,10,2,0,120.0,c SM Curran b PP Chawla,1
5,2020-09-23,Kolkata Knight Riders,Sheikh Zayed Stadium,80,54,3,6,148.15,c PJ Cummins b Shivam Mavi,2
10,2020-09-28,Royal Challengers Bangalore,Dubai International Cricket Stadium,8,8,0,1,100.0,c P Negi b Washington Sundar,1
13,2020-10-01,Kings XI Punjab,Sheikh Zayed Stadium,70,45,8,3,155.56,c JDS Neesham b Mohammed Shami,2
17,2020-10-04,Sunrisers Hyderabad,Sharjah Cricket Stadium,6,5,0,1,120.0,c JM Bairstow b Sandeep Sharma,1
20,2020-10-06,Rajasthan Royals,Sheikh Zayed Stadium,35,23,2,3,152.17,c R Tewatia b S Gopal,2
27,2020-10-11,Delhi Capitals,Sheikh Zayed Stadium,5,12,0,0,41.67,c K Rabada b AR Patel,1
32,2020-10-16,Kolkata Knight Riders,Sheikh Zayed Stadium,35,36,5,1,97.22,c KD Karthik b Shivam Mavi,1
36,2020-10-18,Kings XI Punjab,Dubai International Cricket Stadium,9,8,2,0,112.5,b Arshdeep Singh,1
56,2020-11-03,Sunrisers Hyderabad,Sharjah Cricket Stadium,4,7,0,0,57.14,c DA Warner b Sandeep Sharma,1
57,2020-11-05,Delhi Capitals,Dubai International Cricket Stadium,0,1,0,0,0.0,lbw b R Ashwin,2
60,2020-11-10,Delhi Capitals,Dubai International Cricket Stadium,68,51,5,4,133.33,c Lalit Yadav b A Nortje,1
