match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2011-04-10,Pune Warriors,Dr DY Patil Sports Academy,1.0,0,12,0,12.0,3,0,0
9,2011-04-13,Chennai Super Kings,"Punjab Cricket Association Stadium, Mohali",3.0,0,33,1,11.0,5,0,0
15,2011-04-16,Deccan Chargers,"Rajiv Gandhi International Stadium, Uppal",2.0,0,17,1,8.5,2,0,0
23,2011-04-21,Rajasthan Royals,"Punjab Cricket Association Stadium, Mohali",4.0,0,24,1,6.0,11,0,0
26,2011-04-23,Delhi Daredevils,Feroz Shah Kotla,4.0,0,36,1,9.0,6,0,0
37,2011-04-30,Kolkata Knight Riders,Eden Gardens,3.2,0,29,0,8.7,7,2,0
40,2011-05-02,Mumbai Indians,Wankhede Stadium,4.0,0,37,2,9.25,6,0,0
47,2011-05-06,Royal Challengers Bangalore,M Chinnaswamy Stadium,4.0,0,37,2,9.25,11,0,0
57,2011-05-13,Kochi Tuskers Kerala,Holkar Cricket Stadium,4.0,0,30,1,7.5,10,2,0
60,2011-05-15,Delhi Daredevils,Himachal Pradesh Cricket Association Stadium,4.0,0,16,3,4.0,14,0,0
63,2011-05-17,Royal Challengers Bangalore,Himachal Pradesh Cricket Association Stadium,4.0,0,17,4,4.25,15,0,0
67,2011-05-21,Deccan Chargers,Himachal Pradesh Cricket Association Stadium,4.0,0,48,0,12.0,3,1,0
