match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2016-04-12,Sunrisers Hyderabad,M Chinnaswamy Stadium,1,4,0,0,25.0,b B Kumar,1
11,2016-04-17,Delhi Daredevils,M Chinnaswamy Stadium,0,3,0,0,0.0,c JP Duminy b Z Khan,1
30,2016-05-02,Kolkata Knight Riders,M Chinnaswamy Stadium,7,7,0,1,100.0,c RV Uthappa b M Morkel,2
41,2016-05-11,Mumbai Indians,M Chinnaswamy Stadium,5,6,1,0,83.33,c RG Sharma b TG Southee,2
44,2016-05-14,Gujarat Lions,M Chinnaswamy Stadium,6,13,1,0,46.15,b DS Kulkarni,1
48,2016-05-16,Kolkata Knight Riders,Eden Gardens,49,31,5,4,158.06,lbw b SP Narine,1
50,2016-05-18,Kings XI Punjab,M Chinnaswamy Stadium,73,32,4,8,228.12,c DA Miller b AR Patel,1
56,2016-05-22,Delhi Daredevils,Shaheed Veer Narayan Singh International Stadium,1,4,0,0,25.0,b CH Morris,1
57,2016-05-24,Gujarat Lions,M Chinnaswamy Stadium,9,12,2,0,75.0,b DS Kulkarni,1
60,2016-05-29,Sunrisers Hyderabad,M Chinnaswamy Stadium,76,38,4,8,200.0,c Bipul Sharma b BCJ Cutting,1
