innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Delhi Capitals,1,PP Shaw,51,29,DA Warner,37,23,93,52
1,Delhi Capitals,2,RR Pant,27,14,DA Warner,19,13,55,25
1,Delhi Capitals,3,Lalit Yadav,1,4,DA Warner,2,2,3,6
1,Delhi Capitals,4,R Powell,8,6,DA Warner,2,2,10,8
1,Delhi Capitals,5,AR Patel,3,5,DA Warner,1,5,5,9
1,Delhi Capitals,6,SN Thakur,29,11,AR Patel,19,9,49,20
2,Kolkata Knight Riders,1,AM Rahane,2,7,VR Iyer,18,8,21,15
2,Kolkata Knight Riders,2,SS Iyer,11,6,AM Rahane,6,7,17,13
2,Kolkata Knight Riders,3,N Rana,30,20,SS Iyer,35,22,69,42
2,Kolkata Knight Riders,4,AD Russell,2,2,SS Iyer,8,5,10,7
2,Kolkata Knight Riders,5,SW Billings,15,9,AD Russell,1,2,16,11
2,Kolkata Knight Riders,6,PJ Cummins,4,3,AD Russell,1,2,6,5
2,Kolkata Knight Riders,7,SP Narine,4,2,AD Russell,0,0,4,2
2,Kolkata Knight Riders,8,UT Yadav,0,1,AD Russell,0,0,0,1
2,Kolkata Knight Riders,9,AD Russell,20,15,Rasikh Salam,7,5,27,20
2,Kolkata Knight Riders,10,CV Varun,1,1,Rasikh Salam,0,1,1,2
