match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2016-04-11,Gujarat Lions,"Punjab Cricket Association IS Bindra Stadium, Mohali",42,34,5,1,123.53,b RA Jadeja,1
7,2016-04-15,Delhi Daredevils,Feroz Shah Kotla,1,5,0,0,20.0,"run out (Z Khan, KK Nair, Q de Kock)",1
10,2016-04-17,Rising Pune Supergiants,"Punjab Cricket Association IS Bindra Stadium, Mohali",53,49,5,2,108.16,c MS Dhoni b M Ashwin,1
13,2016-04-19,Kolkata Knight Riders,"Punjab Cricket Association IS Bindra Stadium, Mohali",26,22,4,0,118.18,b PP Chawla,1
18,2016-04-23,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",2,3,0,0,66.67,c NV Ojha b B Kumar,1
21,2016-04-25,Mumbai Indians,"Punjab Cricket Association IS Bindra Stadium, Mohali",19,13,2,1,146.15,c JC Buttler b TG Southee,1
28,2016-05-01,Gujarat Lions,Saurashtra Cricket Association Stadium,55,41,6,0,134.15,c DJ Bravo b S Kaushik,1
32,2016-05-04,Kolkata Knight Riders,Eden Gardens,6,11,1,0,54.55,c Shakib Al Hasan b M Morkel,1
36,2016-05-07,Delhi Daredevils,"Punjab Cricket Association IS Bindra Stadium, Mohali",25,16,4,0,156.25,c CR Brathwaite b CH Morris,1
39,2016-05-09,Royal Challengers Bangalore,"Punjab Cricket Association IS Bindra Stadium, Mohali",89,57,12,1,156.14,c YS Chahal b SR Watson,2
43,2016-05-13,Mumbai Indians,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,54,52,5,1,103.85,not out,1
46,2016-05-15,Sunrisers Hyderabad,"Punjab Cricket Association IS Bindra Stadium, Mohali",6,12,0,0,50.0,c DA Warner b Mustafizur Rahman,2
50,2016-05-18,Royal Challengers Bangalore,M Chinnaswamy Stadium,16,8,2,1,200.0,b S Aravind,1
53,2016-05-21,Rising Pune Supergiants,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,59,41,4,3,143.9,b R Ashwin,2
