innings,team,wicket_number,player_out,score,over
1,Kings XI Punjab,1,M Vohra,110,11.4
1,Kings XI Punjab,2,GJ Maxwell,148,13.6
1,Kings XI Punjab,3,V Sehwag,211,19.1
1,Kings XI Punjab,4,GJ Bailey,218,19.6
1,Kings XI Punjab,5,DA Miller,225,20.3
1,Kings XI Punjab,6,WP Saha,226,20.6
2,Chennai Super Kings,1,F du Plessis,1,1.2
2,Chennai Super Kings,2,DR Smith,67,5.6
2,Chennai Super Kings,3,SK Raina,100,7.1
2,Chennai Super Kings,4,BB McCullum,140,12.6
2,Chennai Super Kings,5,RA Jadeja,140,13.1
2,Chennai Super Kings,6,DJ Hussey,142,13.5
2,Chennai Super Kings,7,R Ashwin,167,17.5
