match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
3,2025-03-23,Chennai Super Kings,"MA Chidambaram Stadium, Chepauk, Chennai",17,12,1,0,141.67,b Noor Ahmad,7
9,2025-03-29,Gujarat Titans,"Narendra Modi Stadium, Ahmedabad",18,11,3,0,163.64,not out,7
16,2025-04-04,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",46,24,4,3,191.67,b DS Rathi,3
20,2025-04-07,Royal Challengers Bengaluru,"Wankhede Stadium, Mumbai",11,6,1,1,183.33,c Yash Dayal b KH Pandya,7
29,2025-04-13,Delhi Capitals,"Arun Jaitley Stadium, Delhi",38,17,4,2,223.53,not out,6
33,2025-04-17,Sunrisers Hyderabad,"Wankhede Stadium, Mumbai",0,3,0,0,0.0,lbw b E Malinga,7
45,2025-04-27,Lucknow Super Giants,"Wankhede Stadium, Mumbai",25,11,2,2,227.27,not out,7
56,2025-05-06,Gujarat Titans,"Wankhede Stadium, Mumbai",7,10,1,0,70.0,c Shubman Gill b M Prasidh Krishna,7
63,2025-05-21,Delhi Capitals,"Wankhede Stadium, Mumbai",24,8,2,2,300.0,not out,7
69,2025-05-26,Punjab Kings,"Sawai Mansingh Stadium, Jaipur",20,12,0,2,166.67,c Priyansh Arya b Arshdeep Singh,7
72,2025-05-30,Gujarat Titans,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",9,6,0,1,150.0,c Rashid Khan b M Prasidh Krishna,6
73,2025-06-01,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",37,18,7,0,205.56,c MP Stoinis b Azmatullah Omarzai,6
