innings,team,bowler,overs,maidens,runs,wickets,economy,dots,wides,noballs
1,Chennai Super Kings,DJ Bravo,4.0,0,49,1,12.25,5,1,1
1,Chennai Super Kings,DL Chahar,3.0,0,21,1,7.0,8,0,0
1,Chennai Super Kings,Imran Tahir,4.0,0,25,1,6.25,9,0,0
1,Chennai Super Kings,MM Sharma,3.0,0,27,1,9.0,8,0,0
1,Chennai Super Kings,RA Jadeja,2.0,0,10,1,5.0,6,0,0
1,Chennai Super Kings,SN Thakur,4.0,0,37,0,9.25,9,3,0
2,Mumbai Indians,HH Pandya,4.0,0,20,3,5.0,13,1,0
2,Mumbai Indians,JJ Bumrah,4.0,0,27,0,6.75,11,0,1
2,Mumbai Indians,JP Behrendorff,4.0,0,22,2,5.5,14,1,0
2,Mumbai Indians,KH Pandya,2.0,0,12,0,6.0,5,2,0
2,Mumbai Indians,RD Chahar,2.0,0,11,0,5.5,5,1,0
2,Mumbai Indians,SL Malinga,4.0,0,34,3,8.5,13,0,1
