innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Rajasthan Royals,death,44,3,30,8.8,6,14
1,Rajasthan Royals,middle,108,2,54,12.0,17,15
1,Rajasthan Royals,powerplay,76,1,36,12.67,13,15
2,Sunrisers Hyderabad,death,63,3,39,9.69,8,14
2,Sunrisers Hyderabad,middle,82,1,39,12.62,13,8
2,Sunrisers Hyderabad,powerplay,84,1,33,15.27,16,15
