innings,team,wicket_number,player_out,score,over
1,Rajasthan Royals,1,YBK Jaiswal,40,3.2
1,Rajasthan Royals,2,Dhruv Jurel,152,13.4
1,Rajasthan Royals,3,V Suryavanshi,170,14.5
1,Rajasthan Royals,4,R Parag,191,17.1
1,Rajasthan Royals,5,D Ferreira,214,19.4
1,Rajasthan Royals,6,SO Hetmyer,225,20.3
2,Sunrisers Hyderabad,1,TM Head,7,1.5
2,Sunrisers Hyderabad,2,Abhishek Sharma,139,10.6
2,Sunrisers Hyderabad,3,Ishan Kishan,166,13.1
2,Sunrisers Hyderabad,4,Nithish Kumar Reddy,219,18.2
2,Sunrisers Hyderabad,5,H Klaasen,220,18.6
