match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
1,2012-04-04,Mumbai Indians,"MA Chidambaram Stadium, Chepauk",10,17,1,0,58.82,c Harbhajan Singh b JEC Franklin,2
6,2012-04-07,Deccan Chargers,Dr. Y.S. Rajasekhara Reddy ACA-VDCA Cricket Stadium,2,5,0,0,40.0,b Ankit Sharma,1
11,2012-04-10,Delhi Daredevils,Feroz Shah Kotla,0,0,0,0,0.0,"run out (IK Pathan, DPMD Jayawardene)",2
13,2012-04-12,Royal Challengers Bangalore,"MA Chidambaram Stadium, Chepauk",11,15,1,0,73.33,c & b M Muralitharan,1
16,2012-04-14,Pune Warriors,Subrata Roy Sahara Stadium,8,11,0,0,72.73,c AB Dinda b AD Mathews,2
46,2012-05-04,Deccan Chargers,"MA Chidambaram Stadium, Chepauk",14,11,2,0,127.27,c A Mishra b V Pratap Singh,2
49,2012-05-06,Mumbai Indians,Wankhede Stadium,41,29,4,3,141.38,b RP Singh,1
56,2012-05-10,Rajasthan Royals,Sawai Mansingh Stadium,0,5,0,0,0.0,b SR Watson,2
59,2012-05-12,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",48,40,5,1,120.0,not out,2
63,2012-05-14,Kolkata Knight Riders,Eden Gardens,36,25,5,1,144.0,b SP Narine,2
66,2012-05-17,Kings XI Punjab,Himachal Pradesh Cricket Association Stadium,10,14,2,0,71.43,c AC Gilchrist b P Kumar,1
74,2012-05-23,Mumbai Indians,M Chinnaswamy Stadium,1,5,0,0,20.0,c RG Sharma b DS Kulkarni,1
75,2012-05-25,Delhi Daredevils,"MA Chidambaram Stadium, Chepauk",113,58,15,4,194.83,"run out (DA Warner, NV Ojha)",1
76,2012-05-27,Kolkata Knight Riders,"MA Chidambaram Stadium, Chepauk",42,32,4,1,131.25,c Shakib Al Hasan b R Bhatia,2
