match_number,date,opponent,venue,runs,balls,fours,sixes,strike_rate,dismissal,batting_position
4,2018-04-09,Rajasthan Royals,Rajiv Gandhi International Stadium,5,5,1,0,100.0,c B Laughlin b JD Unadkat,1
7,2018-04-12,Mumbai Indians,Rajiv Gandhi International Stadium,22,20,3,0,110.0,lbw b M Markande,1
10,2018-04-14,Kolkata Knight Riders,Eden Gardens,24,15,5,0,160.0,c KD Karthik b SP Narine,1
16,2018-04-19,Kings XI Punjab,Punjab Cricket Association IS Bindra Stadium,6,7,1,0,85.71,b MM Sharma,1
20,2018-04-22,Chennai Super Kings,Rajiv Gandhi International Stadium,5,5,0,0,100.0,not out,7
23,2018-04-24,Mumbai Indians,Wankhede Stadium,0,2,0,0,0.0,c Ishan Kishan b MJ McClenaghan,3
25,2018-04-26,Kings XI Punjab,Rajiv Gandhi International Stadium,6,9,1,0,66.67,c AJ Tye b AS Rajpoot,3
28,2018-04-29,Rajasthan Royals,Sawai Mansingh Stadium,11,7,1,0,157.14,not out,7
39,2018-05-07,Royal Challengers Bangalore,Rajiv Gandhi International Stadium,8,5,0,1,160.0,b Mohammed Siraj,7
59,2018-05-25,Kolkata Knight Riders,Eden Gardens,35,27,5,0,129.63,st KD Karthik b PP Chawla,1
