match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
2,2014-04-17,Delhi Daredevils,Sharjah Cricket Stadium,4.0,0,33,1,8.25,10,1,1
5,2014-04-19,Mumbai Indians,Dubai International Cricket Stadium,4.0,0,21,2,5.25,11,0,0
11,2014-04-24,Kolkata Knight Riders,Sharjah Cricket Stadium,4.0,0,33,2,8.25,8,1,0
14,2014-04-26,Rajasthan Royals,Sheikh Zayed Stadium,4.0,0,29,2,7.25,14,1,0
18,2014-04-28,Kings XI Punjab,Dubai International Cricket Stadium,4.0,0,15,0,3.75,16,2,0
24,2014-05-04,Sunrisers Hyderabad,M Chinnaswamy Stadium,4.0,0,21,2,5.25,11,0,0
27,2014-05-06,Mumbai Indians,Wankhede Stadium,4.0,0,29,0,7.25,6,1,0
31,2014-05-09,Kings XI Punjab,M Chinnaswamy Stadium,4.0,0,43,2,10.75,9,4,1
35,2014-05-11,Rajasthan Royals,M Chinnaswamy Stadium,3.0,0,33,0,11.0,5,2,0
38,2014-05-13,Delhi Daredevils,M Chinnaswamy Stadium,4.0,0,26,2,6.5,10,1,0
42,2014-05-18,Chennai Super Kings,JSCA International Stadium Complex,4.0,0,23,0,5.75,9,0,0
46,2014-05-20,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal",3.4,0,31,0,8.45,5,1,0
49,2014-05-22,Kolkata Knight Riders,Eden Gardens,4.0,0,32,1,8.0,8,1,0
53,2014-05-24,Chennai Super Kings,M Chinnaswamy Stadium,3.0,0,33,0,11.0,5,1,0
