match_number,date,opponent,venue,overs,maidens,runs,wickets,economy,dots,wides,noballs
5,2025-03-25,Punjab Kings,"Narendra Modi Stadium, Ahmedabad",4.0,0,48,1,12.0,7,0,0
9,2025-03-29,Mumbai Indians,"Narendra Modi Stadium, Ahmedabad",2.0,0,10,0,5.0,4,1,0
14,2025-04-02,Royal Challengers Bengaluru,"M Chinnaswamy Stadium, Bengaluru",4.0,0,54,0,13.5,6,0,0
19,2025-04-06,Sunrisers Hyderabad,"Rajiv Gandhi International Stadium, Uppal, Hyderabad",4.0,0,31,0,7.75,9,0,0
23,2025-04-09,Rajasthan Royals,"Narendra Modi Stadium, Ahmedabad",4.0,0,37,2,9.25,6,2,0
26,2025-04-12,Lucknow Super Giants,"Bharat Ratna Shri Atal Bihari Vajpayee Ekana Cricket Stadium, Lucknow",4.0,0,35,1,8.75,7,1,0
35,2025-04-19,Delhi Capitals,"Narendra Modi Stadium, Ahmedabad",4.0,0,38,0,9.5,3,0,0
39,2025-04-21,Kolkata Knight Riders,"Eden Gardens, Kolkata",4.0,0,25,2,6.25,10,0,0
47,2025-04-28,Rajasthan Royals,"Sawai Mansingh Stadium, Jaipur",4.0,0,24,1,6.0,9,0,0
51,2025-05-02,Sunrisers Hyderabad,"Narendra Modi Stadium, Ahmedabad",3.0,0,50,0,16.67,1,0,0
56,2025-05-06,Mumbai Indians,"Wankhede Stadium, Mumbai",4.0,0,21,1,5.25,8,0,0
60,2025-05-18,Delhi Capitals,"Arun Jaitley Stadium, Delhi",4.0,0,32,0,8.0,3,1,0
64,2025-05-22,Lucknow Super Giants,"Narendra Modi Stadium, Ahmedabad",2.0,0,36,0,18.0,2,1,0
67,2025-05-25,Chennai Super Kings,"Narendra Modi Stadium, Ahmedabad",4.0,0,42,1,10.5,5,0,0
72,2025-05-30,Mumbai Indians,"Maharaja Yadavindra Singh International Cricket Stadium, New Chandigarh",4.0,0,31,0,7.75,8,0,0
