match_number,opponent,bowler,overs,maidens,runs,wickets,economy,dots
3,Kolkata Knight Riders,DR Smith,1.0,0,23,0,23.0,1
3,Kolkata Knight Riders,DS Kulkarni,2.5,0,42,0,14.82,3
3,Kolkata Knight Riders,MS Gony,2.0,0,32,0,16.0,4
3,Kolkata Knight Riders,P Kumar,2.0,0,13,0,6.5,2
3,Kolkata Knight Riders,S Kaushik,4.0,0,40,0,10.0,9
3,Kolkata Knight Riders,SB Jakati,3.0,0,30,0,10.0,2
6,Sunrisers Hyderabad,Basil Thampi,2.0,0,21,0,10.5,3
6,Sunrisers Hyderabad,DS Kulkarni,2.0,0,17,0,8.5,2
6,Sunrisers Hyderabad,P Kumar,2.0,0,16,1,8.0,5
6,Sunrisers Hyderabad,S Kaushik,4.0,0,29,0,7.25,7
6,Sunrisers Hyderabad,SK Raina,2.0,0,24,0,12.0,4
6,Sunrisers Hyderabad,Tejas Baroka,3.3,0,33,0,9.43,6
13,Rising Pune Supergiant,AJ Tye,4.0,0,17,5,4.25,10
13,Rising Pune Supergiant,Basil Thampi,3.0,0,21,0,7.0,7
13,Rising Pune Supergiant,DR Smith,2.0,0,10,1,5.0,6
13,Rising Pune Supergiant,P Kumar,4.0,0,51,1,12.75,9
13,Rising Pune Supergiant,RA Jadeja,4.0,0,40,1,10.0,3
13,Rising Pune Supergiant,SB Jakati,2.0,0,22,0,11.0,2
13,Rising Pune Supergiant,SK Raina,1.0,0,9,0,9.0,0
16,Mumbai Indians,AJ Tye,4.0,0,34,2,8.5,6
16,Mumbai Indians,Basil Thampi,4.0,0,34,0,8.5,4
16,Mumbai Indians,DR Smith,1.0,0,12,0,12.0,2
16,Mumbai Indians,MM Patel,4.0,0,35,1,8.75,7
16,Mumbai Indians,P Kumar,2.3,0,25,1,10.0,7
16,Mumbai Indians,RA Jadeja,4.0,0,34,0,8.5,6
20,Royal Challengers Bangalore,AJ Tye,4.0,0,34,0,8.5,8
20,Royal Challengers Bangalore,Basil Thampi,4.0,0,31,1,7.75,11
20,Royal Challengers Bangalore,DR Smith,1.0,0,17,0,17.0,0
20,Royal Challengers Bangalore,DS Kulkarni,4.0,0,37,1,9.25,8
20,Royal Challengers Bangalore,RA Jadeja,4.0,0,57,0,14.25,4
20,Royal Challengers Bangalore,S Kaushik,3.0,0,36,0,12.0,4
23,Kolkata Knight Riders,Basil Thampi,4.0,0,44,1,11.0,7
23,Kolkata Knight Riders,DR Smith,2.0,0,14,0,7.0,2
23,Kolkata Knight Riders,DS Kulkarni,2.0,0,23,0,11.5,3
23,Kolkata Knight Riders,JP Faulkner,4.0,0,38,1,9.5,6
23,Kolkata Knight Riders,P Kumar,2.0,0,24,1,12.0,4
23,Kolkata Knight Riders,RA Jadeja,4.0,0,31,0,7.75,4
23,Kolkata Knight Riders,SK Raina,2.0,0,11,1,5.5,4
26,Kings XI Punjab,AJ Tye,4.0,0,35,2,8.75,6
26,Kings XI Punjab,Basil Thampi,4.0,0,44,0,11.0,5
26,Kings XI Punjab,DR Smith,1.0,0,18,1,18.0,1
26,Kings XI Punjab,NB Singh,2.0,0,7,1,3.5,7
26,Kings XI Punjab,RA Jadeja,4.0,0,32,1,8.0,6
26,Kings XI Punjab,SK Raina,1.0,0,6,0,6.0,3
26,Kings XI Punjab,SS Agarwal,4.0,0,42,1,10.5,7
31,Royal Challengers Bangalore,AJ Tye,4.0,0,12,3,3.0,12
31,Royal Challengers Bangalore,Ankit Soni,3.0,0,28,1,9.33,6
31,Royal Challengers Bangalore,Basil Thampi,4.0,0,34,1,8.5,10
31,Royal Challengers Bangalore,JP Faulkner,3.0,0,15,1,5.0,4
31,Royal Challengers Bangalore,NB Singh,2.0,0,8,0,4.0,6
31,Royal Challengers Bangalore,RA Jadeja,4.0,0,28,2,7.0,7
35,Mumbai Indians,AJ Tye,1.0,0,9,0,9.0,2
35,Mumbai Indians,Ankit Soni,4.0,0,16,1,4.0,13
35,Mumbai Indians,Basil Thampi,4.0,0,29,3,7.25,8
35,Mumbai Indians,IK Pathan,2.0,0,26,0,13.0,4
35,Mumbai Indians,JP Faulkner,4.0,0,34,2,8.5,7
35,Mumbai Indians,RA Jadeja,1.0,0,11,0,11.0,1
35,Mumbai Indians,SK Raina,4.0,0,28,0,7.0,6
39,Rising Pune Supergiant,Ankit Soni,4.0,0,16,0,4.0,12
39,Rising Pune Supergiant,Basil Thampi,4.0,0,35,2,8.75,7
39,Rising Pune Supergiant,DR Smith,3.0,0,26,0,8.67,4
39,Rising Pune Supergiant,JP Faulkner,2.5,0,30,0,10.59,3
39,Rising Pune Supergiant,PJ Sangwan,4.0,0,38,2,9.5,10
39,Rising Pune Supergiant,RA Jadeja,2.0,0,19,0,9.5,7
42,Delhi Daredevils,Ankit Soni,2.0,0,26,0,13.0,2
42,Delhi Daredevils,Basil Thampi,4.0,0,40,1,10.0,8
42,Delhi Daredevils,DR Smith,1.0,0,11,0,11.0,0
42,Delhi Daredevils,JP Faulkner,2.3,0,35,0,14.0,2
42,Delhi Daredevils,PJ Sangwan,4.0,0,43,1,10.75,9
42,Delhi Daredevils,RA Jadeja,2.0,0,28,1,14.0,4
42,Delhi Daredevils,SK Raina,2.0,0,24,0,12.0,3
47,Kings XI Punjab,Ankit Soni,3.0,0,27,0,9.0,3
47,Kings XI Punjab,Basil Thampi,4.0,0,48,1,12.0,2
47,Kings XI Punjab,DS Kulkarni,4.0,0,24,1,6.0,9
47,Kings XI Punjab,JP Faulkner,4.0,0,43,0,10.75,2
47,Kings XI Punjab,PJ Sangwan,3.0,0,28,1,9.33,8
47,Kings XI Punjab,RA Jadeja,2.0,0,19,0,9.5,1
50,Delhi Daredevils,Basil Thampi,3.4,0,43,1,11.73,4
50,Delhi Daredevils,DR Smith,1.0,0,17,0,17.0,1
50,Delhi Daredevils,DS Kulkarni,4.0,0,30,1,7.5,10
50,Delhi Daredevils,JP Faulkner,4.0,0,39,2,9.75,10
50,Delhi Daredevils,PJ Sangwan,3.0,0,35,1,11.67,7
50,Delhi Daredevils,RA Jadeja,4.0,0,31,0,7.75,10
53,Sunrisers Hyderabad,Ankit Soni,2.1,0,31,0,14.31,1
53,Sunrisers Hyderabad,JP Faulkner,2.0,0,24,0,12.0,0
53,Sunrisers Hyderabad,MM Patel,3.0,0,22,0,7.33,3
53,Sunrisers Hyderabad,P Kumar,4.0,0,22,2,5.5,13
53,Sunrisers Hyderabad,PJ Sangwan,4.0,0,37,0,9.25,10
53,Sunrisers Hyderabad,RA Jadeja,3.0,0,19,0,6.33,4
