innings,team,wicket_number,player_out,score,over
1,Chennai Super Kings,1,M Vijay,5,1.6
1,Chennai Super Kings,2,SK Raina,80,11.3
1,Chennai Super Kings,3,MS Dhoni,129,18.2
1,Chennai Super Kings,4,S Anirudha,138,20.2
2,Kolkata Knight Riders,1,MS Bisla,64,9.5
2,Kolkata Knight Riders,2,YK Pathan,93,13.5
2,Kolkata Knight Riders,3,JH Kallis,112,16.2
2,Kolkata Knight Riders,4,EJG Morgan,119,17.3
2,Kolkata Knight Riders,5,G Gambhir,120,17.5
2,Kolkata Knight Riders,6,MK Tiwary,145,19.6
2,Kolkata Knight Riders,7,LR Shukla,147,20.2
