innings,team,phase,runs,wickets,balls,run_rate,boundaries,dots
1,Sunrisers Hyderabad,death,49,4,30,9.8,6,9
1,Sunrisers Hyderabad,middle,93,2,54,10.33,13,15
1,Sunrisers Hyderabad,powerplay,40,3,36,6.67,7,23
2,Punjab Kings,death,75,1,30,15.0,11,5
2,Punjab Kings,middle,78,2,54,8.67,10,17
2,Punjab Kings,powerplay,27,3,36,4.5,4,23
