innings,team,wicket_number,batter_1,batter_1_runs,batter_1_balls,batter_2,batter_2_runs,batter_2_balls,total_runs,total_balls
1,Sunrisers Hyderabad,1,TM Head,21,15,Abhishek Sharma,6,5,27,20
1,Sunrisers Hyderabad,2,AK Markram,0,2,Abhishek Sharma,0,0,0,2
1,Sunrisers Hyderabad,3,Nithish Kumar Reddy,0,2,Abhishek Sharma,10,6,12,8
1,Sunrisers Hyderabad,4,Nithish Kumar Reddy,13,14,RA Tripathi,11,14,25,28
1,Sunrisers Hyderabad,5,H Klaasen,9,9,Nithish Kumar Reddy,27,12,36,21
1,Sunrisers Hyderabad,6,Abdul Samad,25,12,Nithish Kumar Reddy,24,8,50,20
1,Sunrisers Hyderabad,7,Shahbaz Ahmed,1,1,Nithish Kumar Reddy,0,1,1,2
1,Sunrisers Hyderabad,8,PJ Cummins,3,4,Shahbaz Ahmed,0,0,4,4
1,Sunrisers Hyderabad,9,B Kumar,6,8,Shahbaz Ahmed,13,6,21,14
1,Sunrisers Hyderabad,10,JD Unadkat,6,1,Shahbaz Ahmed,0,0,6,1
2,Punjab Kings,1,S Dhawan,1,7,JM Bairstow,0,3,2,10
2,Punjab Kings,2,P Simran Singh,4,6,S Dhawan,5,2,9,8
2,Punjab Kings,3,S Dhawan,8,7,SM Curran,1,3,9,10
2,Punjab Kings,4,Sikandar Raza,10,8,SM Curran,28,19,38,27
2,Punjab Kings,5,Shashank Singh,15,10,Sikandar Raza,18,14,33,24
2,Punjab Kings,6,JM Sharma,19,11,Shashank Singh,3,3,23,14
2,Punjab Kings,7,Ashutosh Sharma,33,15,Shashank Singh,28,12,66,27
